Date,GOOGL Adj. Close,GOOGL P/S (LTM),GOOGL P/FCF (LTM),GOOGL P/E (LTM),GOOGL Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower
2019-02-11,55.106,5.581793239791256,33.44846571807113,25.1363995486081,,-0.00023585333551046084,5.76036438036747,,5.709807481297935,5.680606733336256,33.76968970879993,,33.65696872143051,32.437252537047506,31.83319614898145,,30.108671239911217,38.20069735729215,44.20167602120647,6.013439403276422,5.776560499754755,5.539681596233088,53.65085078925153,34.79426940480102,33.31954864042478,31.844827876048534,19.8060068392792,50.208454645443865,36.21366912840138,22.21888361135889
2019-02-12,56.379,5.7134548354395225,34.23743768088647,25.72930909062221,,0.023100932747795122,5.761206437460311,,5.710470636596405,5.681257190803647,33.9562683622165,,33.76250853224068,32.47289976761857,30.408186407503184,,29.31242357640412,37.953739173793736,50.362880649126474,6.008399137996738,5.781595862632332,5.554792587267926,59.11697266296198,34.800313300238656,33.43902074085832,32.07772818147798,22.64769343948179,50.16368186494805,35.533500320764404,20.903318776580754
2019-02-13,56.4315,5.713020299804852,34.2348337595918,25.727352253300943,,0.0009311977864099319,5.746910505855778,,5.710934211725213,5.681886163259117,34.056936826688805,,33.84838584630452,32.50778954963784,28.877202379019103,,28.660592426748998,37.711632502100805,50.34312298500338,6.006245668046338,5.777579695810168,5.548913723573998,59.09220308014452,34.884475476480645,33.50712550686255,32.129775537244456,22.644841406194583,49.82100742765065,34.78995514482579,19.75890286200093
2019-02-14,56.46,5.718316275604996,34.266569486334966,25.751201535779416,,0.0005050370803540982,5.718361835833384,,5.712276405157901,5.682607551622402,34.076900555332784,,33.92441923540096,32.54261687511699,27.245012486412897,,28.13161226475453,37.47479228494593,50.59750080043466,6.002418039649681,5.772914662026006,5.54341128440233,59.31593918809088,34.96428152806812,33.57163271365626,32.17898389924439,22.772487619630617,49.30493922729379,34.04119969942249,18.777460171551198
2019-02-15,55.9815,5.673647536467889,33.99889551033637,25.550045522640367,,-0.008475026567481447,5.688795364773167,,5.7052529744869895,5.682430125579738,34.08966770378854,,33.93796037629831,32.57145407581441,25.616877204305474,,27.662236493461045,37.23865868569235,48.34782885761532,5.993164672518794,5.763534521714044,5.533904370909295,56.508649064408026,35.00539474599657,33.60867466878158,32.211954591566595,22.43620040876233,48.597943588142606,33.26499555402866,17.93204751991471
2019-02-19,56.3255,5.703575970742367,34.17823934569902,25.684821758425077,,0.006144887150219214,5.6810846342320875,,5.704948064715239,5.6828488551869185,34.04346174540119,,33.98164746164389,32.60327160591113,25.583536885156327,,27.302706541636322,37.00986983564745,49.953400491130964,5.97481366314796,5.7534362733035405,5.532058883459121,57.944801567759626,35.05960235217346,33.642118074048796,32.224633795924134,23.253951042828753,47.6767548793062,32.48001136751658,17.28326785572696
2019-02-20,56.0295,5.676457474765932,34.01573384898388,25.562699472497023,,-0.005255168618121475,5.664958741195302,,5.699767957451728,5.682722293198385,33.94682857443938,,33.987844986614796,32.63124115527891,25.510917410905446,,26.98634161997463,36.783193194792986,48.482798758376454,5.973435319862143,5.749533679480274,5.525632039098405,56.13594155322546,35.060351297302105,33.71028556912175,32.3602198409414,23.01715213880031,46.775768908491415,31.741840584459503,16.70791226042759
2019-02-21,55.2105,5.592080785322215,33.51011304165207,25.182727286618388,,-0.01461729981527582,5.655574533219071,,5.680188471609998,5.680927411854302,33.89059443152154,,33.90098463298521,32.648644558969465,25.46865765834847,,26.658411741182583,36.5534809985915,44.1296631726139,5.973400449270361,5.73996284391656,5.506525238562759,50.82014951061482,35.03577960618583,33.74494776008451,32.45411591398319,22.25769260212471,45.69947587775898,30.974514120356947,16.249552362954915
2019-02-22,55.828,5.657512544843918,33.90220781679222,25.47738507486844,,0.011184466722815367,5.66124371613884,,5.676065575834347,5.680463751121423,33.924566573160476,,33.90120703004103,32.673467593777836,25.494187598434678,,26.44367962003456,36.33415236643857,48.02679261966753,5.969357037672681,5.733942982779579,5.498528927886477,54.42436309055433,35.01508077780106,33.80079999153888,32.5865192052767,24.342452813900707,44.454306957570616,30.22387841374703,15.993449869923444
2019-02-25,55.8665,5.656982841951775,33.899033613043095,25.47499967237018,,0.0006896181127749035,5.6686841804734724,,5.672595987855697,5.679998782623014,33.9691529821391,,33.90081186331413,32.69773622782269,25.527694121573013,,26.26755599318649,36.11911963982335,47.99760413627861,5.952209975511339,5.7232646422477655,5.494319308984192,54.389612058725646,35.02391583358814,33.83021053271666,32.636505231845184,24.33676310658215,42.88434236647412,29.440663617758794,15.996984869043464
2019-02-26,56.1005,5.683442823737931,34.057593014234406,25.594156481956805,,0.004188556648438535,5.67884913886814,,5.674568139834284,5.680066981456973,34.03006571175543,,33.92931752711782,32.72466408497935,25.573469814907888,,26.145119718417455,35.910704527786386,49.64395148756921,5.9486424447867865,5.719606759617805,5.490571074448823,55.90426392903126,34.96944107828312,33.899877710277686,32.83031434227225,25.276325637480962,41.26337022427202,28.70333298194467,16.14329573961731
2019-02-27,56.1445,5.688016279785702,34.084999097056766,25.614752052877503,,0.0007843067352342192,5.676305283302758,,5.677013256189087,5.680224393305066,34.01482185337246,,33.95762326710672,32.75160141195118,25.562014111133415,,26.048689233773825,35.70682428075849,49.9389620856982,5.948127979705696,5.718755860381534,5.489383741057372,56.17516393321003,34.79447581301425,33.98554510779448,33.17661440257471,25.44864574689077,39.48157807485066,27.98510025931831,16.488622443785957
2019-02-28,56.3275,5.707149100461193,34.19965105010512,25.700912575908447,,0.00325944660652433,5.6757181633683915,,5.682492500602198,5.680757555823009,34.01130358242379,,34.001628318560975,32.78027566221165,25.559370143394165,,25.985457114161935,35.50868741531592,51.22629506739119,5.931883905184156,5.7113143346120845,5.490744764040013,57.355470747815005,34.76853783685626,34.034120204556295,33.29970257225633,26.21523655321249,37.05642975659495,27.21828626120664,17.380142765818327
2019-03-01,57.426,5.816482474532046,34.85482286628417,26.193271797502465,,0.019502019439882945,5.685534783261097,,5.706854314043988,5.683445177975663,34.07012892041871,,34.15675459996519,32.82135580486655,25.603577169566467,,26.02324160204203,35.324223739715656,57.89025121064327,5.884710975983609,5.70194830954724,5.5191856431108715,63.418558601999344,34.890617416856024,34.07351473787575,33.25641205889547,30.606460084062547,33.51967415504807,26.42429482798969,19.328915500931306
2019-03-04,57.671,5.846255823372484,35.03323736413805,26.327349639551187,,0.0042663601852819255,5.702795611951556,,5.7322000430128055,5.686669151151839,34.17356310579888,,34.31611510254207,32.865155439703614,25.68130758125755,,26.07853397249824,35.14606781694012,59.51253413497888,5.847844822792038,5.6957954883623625,5.543746153932687,64.88279143814258,35.04275932067289,34.131615404793706,33.22047148891452,31.796832942531335,26.33229401580146,25.64909239278152,24.96589076976158
2019-03-05,58.4595,5.922452702380517,35.48984128797302,26.670485816908855,,0.013672383000121302,5.724683285115371,,5.766791435625116,5.6913381323642875,34.30472330002628,,34.529519863529515,32.91712941689706,25.77987398710593,,26.186161580572893,34.978234510008804,63.398807631475506,5.881073537451224,5.702883959673729,5.524694381896234,68.37191540911927,35.24187983183797,34.174092522713735,33.1063052135895,34.87576962791765,26.484143690287993,25.681705436131132,24.87926718197427
2019-03-06,58.247,5.901062406624812,35.36166158952348,26.5741592427274,,-0.00363499516759469,5.747143778301259,,5.791204339443242,5.695491088290239,34.43931607408024,,34.680818359164775,32.96553599457283,25.881019964128967,,26.25670661005553,34.81181717798343,61.610941885428105,5.895604366203746,5.70605125974828,5.516498153292814,66.37809744973524,35.32895470303171,34.19307232425981,33.057189945487906,34.40620296867851,26.549580137251077,25.69596868751721,24.842357237783347
2019-03-07,57.5425,5.828270299877941,34.92546050100736,26.24635572142701,,-0.012095043521554771,5.770762729756832,,5.7979436049768225,5.698120379608807,34.58085082001577,,34.725298748590696,33.00434638083886,25.987382807609826,,26.25482463030489,34.642204079833796,55.839943331751144,5.909724528231548,5.713168631487951,5.5166127347443545,59.96913503568232,35.41356868553371,34.23572262576866,33.05787656600361,32.78832817492093,26.613167235370863,25.728020232979155,24.842873230587447
2019-03-08,57.4985,5.823543667144183,34.89713651870182,26.22507035240469,,-0.0007646522135812406,5.787365841986858,,5.802598161734524,5.7006040090649535,34.680343690206726,,34.75654197951999,33.04182737366783,26.062151335363456,,26.24941476159576,34.47552816443916,55.47656840329221,5.919369599760614,5.72430477906285,5.5292399583650855,59.566954936786686,35.47136603318385,34.3024551316836,33.133544230183354,32.680866408206676,26.65660173056163,25.778169466899072,24.899737203236516
2019-03-11,58.963,5.982962816772524,35.85244348405746,26.94298003995649,,0.025470229658165033,5.819963839468933,,5.835391735377796,5.706195272583916,34.875684677308165,,34.9557967985268,33.09748313823,26.208949372122085,,26.375517539479524,34.32636879563752,63.98844277801632,5.958358393241536,5.744324009971203,5.5302896267008705,67.48693395765254,35.705003372675044,34.42241882972363,33.13983428677222,39.84228925509466,26.832179335957445,25.868321746847556,24.904464157737667
2019-03-12,59.8625,6.072967078044716,36.3917870817712,27.34829477936445,,0.015255329613486301,5.858916264899612,,5.878587252226327,5.713458080612842,35.10910408406185,,35.21688594093487,33.16271687968626,26.384363201862847,,26.55238612854951,34.188189112146965,67.73842654190274,6.013251690946714,5.768882701883876,5.5245137128210375,70.94701028078275,36.033947227734785,34.56958489790863,33.10522256808248,43.496893798482375,27.0793794389316,25.978916508385375,24.87845357783915
2019-03-13,59.953,6.077849331233235,36.421043607655925,27.370280951472957,,0.0015117978701191248,5.897899570044364,,5.914816721136674,5.720673748941958,35.34270853512176,,35.435823698520515,33.227238201032186,26.559916091722396,,26.701094278171954,34.053181029757376,67.93349230873783,6.064349600265179,5.787102426673561,5.509855253081944,71.12651212340893,36.34014751045395,34.678765194247106,33.01738287804026,43.69670728230145,27.309487830545343,26.06096510142791,24.81244237231048
2019-03-14,59.6265,6.041504317470527,36.20324891433077,27.206609036679264,,-0.005445932647240359,5.931335091745298,,5.93785082956101,5.72702682950688,35.543068321544325,,35.57535555594056,33.286169106246014,26.71048573779948,,26.79300605244601,33.91760534672613,64.79275796033674,6.0995560346600115,5.803526627556845,5.507497220453679,67.76973069486112,36.551119354684054,34.77718595198406,33.00325254928406,42.492034178905044,27.46803239921954,26.134927940596828,24.801823481974118
2019-03-15,59.515,6.033083896871049,36.15279019297477,27.168689492285008,,-0.00186997392099153,5.952995233979199,,5.95516593270829,5.733087365494289,35.67286505421338,,35.68034367176496,33.34293388024064,26.80802750727773,,26.861312132416735,33.78396344861838,64.05389072538541,6.128667287989414,5.819265008620148,5.509862729250882,66.98102141981015,36.725566296226305,34.87149698731604,33.01742767840578,42.20174918596903,27.599128637222925,26.20580233842211,24.812476039621295
2019-03-18,59.4275,6.028149095388799,36.12321877549054,27.146466680292143,,-0.0014702175922036709,5.971184561180831,,5.968435598650201,5.738930172026854,35.781863195348635,,35.76086641789688,33.39798902668124,26.889939211351827,,26.913158413848628,33.65252786904757,63.59617951106691,6.151567071782757,5.836990086566194,5.522413101349632,66.49262189669707,36.862791485382964,34.97771315057375,33.092634815764534,42.020573621214886,27.702252864559835,26.285623396304697,24.86899392804956
2019-03-19,60.123,6.100562728619563,36.55715189063595,27.472565827906383,,0.011703335997644171,5.9889955638047345,,5.992458713190085,5.7460912127514625,35.88859425561493,,35.905645594758525,33.460546707155586,26.970147212451582,,27.014868852768217,33.53015238308438,67.28989401521804,6.185042009818899,5.856839424460054,5.528636839101209,69.9546891613459,37.06338747115656,35.09665877782059,33.12993008448463,45.704161625269194,27.85300001358431,26.37501059977876,24.897021185973212
2019-03-20,61.3215,6.225291771829936,37.3045810673616,28.03425611824197,,0.019934135023202515,6.021418500325248,,6.034791996579148,5.755580332733214,36.08288620339874,,36.15999749886817,33.536666199436894,27.116156900003034,,27.20021199194526,33.42132275407759,72.47116322077292,6.238327242358196,5.884281139313254,5.530235036268312,74.786968746103,37.38269511966683,35.26110113873948,33.139507157812126,51.42832655368229,28.092958542610376,26.498588432066008,24.90421832152164
2019-03-21,61.8065,6.269140341619219,37.56734024176594,28.23171867597363,,0.007909134642825055,6.0655055044993755,,6.077400786586433,5.765749837859668,36.347074177474596,,36.41587799757686,33.616481527007764,27.3146931954577,,27.3877586617686,33.31855831688741,74.02863946963576,6.28325280796569,5.918134117128105,5.55301542629052,76.23408184405666,37.65190810849158,35.463962498745175,33.27601688899877,53.292576053985755,28.295271118255137,26.65103800153377,25.006804884812404
2019-03-22,60.3825,6.13066076152435,36.73751203271724,27.60810581446995,,-0.023039647933469798,6.096217213937392,,6.087084418393327,5.7729757967441175,36.53111172887614,,36.47435691305692,33.67828411127924,27.452996741664226,,27.42782178044157,33.20548004951281,62.08272659855014,6.297490502064043,5.941791527962127,5.586092553860211,63.78323374392417,37.7372263928665,35.605727709541426,33.47422902621635,47.13914099153747,28.359387496653994,26.757574038513848,25.155760580373702
2019-03-25,59.869,6.072785144884848,36.39069686133497,27.3474754826974,,-0.00850411957106778,6.105199446748625,,6.084484550482694,5.7789126155191815,36.58493706660389,,36.45914599456202,33.731995254844705,27.49344628593832,,27.4132133626699,33.08947995908082,57.87899361060917,6.297247913646123,5.962581643108781,5.627915372571438,59.41561300425972,37.735772700472936,35.730310871956014,33.72484904343909,44.8103841088278,28.358295052141422,26.851197829030205,25.34410060591899
2019-03-26,59.492,6.032329432169509,36.14826912140855,27.165291923552434,,-0.006297081962284401,6.101135682161103,,6.075001801698478,5.7839307703043366,36.56058527056763,,36.402622926715935,33.779842262103394,27.475146000357114,,27.368136737375814,32.972169304911944,55.071860555984756,6.290144577776855,5.980025973530359,5.669907369283862,56.50302539993808,37.69320650783499,35.83484467731473,33.97648284679447,43.2036934386969,28.32630671418822,26.929754601109988,25.533202488031755
2019-03-27,58.9005,5.972807596349922,35.79158910848808,26.8972481994743,,-0.009942513279096343,6.0906315086727725,,6.056421037089649,5.787670905473556,36.497639820650846,,36.291525868856326,33.81967883331893,27.42784272515725,,27.282520639575537,32.85187383747754,51.14180051512923,6.274120817146088,5.994265539358571,5.714410261571054,52.43067614230018,37.59718535744369,35.920174177886295,34.2431629983289,40.881180320192186,28.254147171155495,26.99387940843983,25.733611645724167
2019-03-28,58.6135,5.946731339528867,35.63532914957078,26.779819412339457,,-0.004872624171271878,6.081154210878607,,6.0364774557149605,5.7908206170390075,36.44084784417484,,36.17221737444077,33.85563230492788,27.385163762723266,,27.191120416441706,32.731635135989656,49.47601988725265,6.2546590432992195,6.006244651311954,5.757830259324689,50.7064656986949,37.480562177873935,35.991958082859576,34.503353987845216,39.869980602269735,28.16650527860941,27.047824750261377,25.929144221913344
2019-03-29,58.8445,5.970716454308247,35.7790581009986,26.887831193215856,,0.003941071596133883,6.074917466622326,,6.024520910004649,5.794382910846319,36.40347463497723,,36.10073387017855,33.893719944454034,27.35707793281635,,27.135976921309734,32.61591624603374,51.05519267375483,6.247456548909861,6.013956350300764,5.780456151691666,52.26155147212048,37.43740178544831,36.038169844595295,34.63893790374228,41.30802880630566,28.13407040168991,27.08255272004705,26.03103503840419
2019-04-01,59.949,6.080480850188936,36.43681278214786,27.382131428380383,,0.01876980856324728,6.08015064210234,,6.03469544458361,5.800048216575876,36.43483403564296,,36.16183912690024,33.94407821846777,27.380644407625176,,27.180732286231667,32.512276942713875,57.58833072935834,6.247555270495305,6.025667601641586,5.803779932787867,58.685105897612445,37.43799336693912,36.108348615495785,34.77870386405245,47.496389809765894,28.134514973014465,27.135291809488507,26.13606864596255
2019-04-02,60.277,6.112536172066745,36.628901827522775,27.526485642835308,,0.005471317286360078,6.081347986447058,,6.048848304125998,5.806236096882626,36.442009029331636,,36.246759617922514,33.99724304240946,27.386036389118072,,27.243596532886873,32.41354840212222,59.29702627014082,6.254833758533272,6.035171775125898,5.815509791718523,60.3625058729507,37.48160914544601,36.165301642473274,34.84899413950054,49.18155188805668,28.167292070906743,27.17809180078483,26.188891530662918
2019-04-03,60.5405,6.139721862087868,36.79180997937106,27.64891052262199,,0.004371484977686357,6.072790995472852,,6.065370769209974,5.8128397754015415,36.39073192053259,,36.34585968364043,34.05258100155721,27.34750182955607,,27.317289985565985,32.31919913718162,60.74159071147458,6.262211426527259,6.04710474789905,5.831998069270842,61.779761792855204,37.52581925219435,36.23680906196565,34.94779887173695,50.628826237063564,28.200515804295932,27.23182936477956,26.26314292526319
2019-04-04,60.9725,6.184745569716195,37.06161107669061,27.85166505964738,,0.00713571906409749,6.064351518282549,,6.087075278392923,5.820204246576089,36.340159004025054,,36.47599630055864,34.112165755520245,27.309496467923445,,27.41444908994442,32.23073311584431,63.07867126182147,6.262947280825491,6.064928511390963,5.866909741956434,64.0710126687975,37.53022880235299,36.34361659074982,35.15700437914665,53.01537760011538,28.20382956509864,27.31209483169058,26.42036009828252
2019-04-05,60.5725,6.144479981851935,36.82032264527856,27.670337686680508,,-0.006560334577063398,6.065733440315308,,6.0975124972036525,5.82662554826472,36.34844006528119,,36.53860109050771,34.165792624624366,27.3157196551445,,27.46097428935098,32.14042825586087,59.65818022803041,6.247690025192964,6.0809753271263505,5.914260629059737,60.57365152136004,37.43880087407872,36.439775897078654,35.440750920078585,50.656995172715334,28.135121811673333,27.384358198404367,26.633594585135402
2019-04-08,60.414,6.1280155897426525,36.72166104471794,27.59619385501121,,-0.002616698997069622,6.071256484801088,,6.103058514028925,5.832593667897946,36.381536483619485,,36.57188471854593,34.2164038804678,27.340591492375882,,27.485559664925567,32.050443416240086,58.266870090429045,6.2497973140627705,6.088227965774857,5.926658617486944,59.15183532565561,37.45142864019179,36.48323677511168,35.51504491003156,49.68374819639604,28.14461153168396,27.4170188891571,26.689426246630237
2019-04-09,60.1345,6.097059484954575,36.53615897302032,27.45678972716308,,-0.004626411096765648,6.077729490079594,,6.101967781469952,5.837830614770354,36.42032546878066,,36.56538912845036,34.262339624874784,27.369741272736945,,27.480328767150567,31.95947997685242,55.63949303511113,6.250888060084029,6.08943258612035,5.927977112156671,56.46804994236456,37.457964851643226,36.49045536967414,35.52294588770505,47.8233375718756,28.149523470664274,27.42244363654703,26.695363802429785
2019-04-10,60.3225,6.119100180318523,36.66823614098634,27.556045235419436,,0.0031263251544453308,6.092358748476455,,6.105082763078783,5.843400309137644,36.50799017203048,,36.58408858527508,34.30998114004531,27.43562097633146,,27.494095397744903,31.87228324929929,57.12200712020966,6.253359431673438,6.091495128574614,5.92963082547579,57.93157277422867,37.472774355388715,36.50281499634065,35.53285563729259,49.2796037529907,28.16065275851817,27.431731850744352,26.702810942970533
