Date,MMM Adj. Close,MMM P/S (LTM),MMM P/FCF (LTM),MMM P/E (LTM),MMM Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower
2019-02-04,134.650992184787,3.5231531934991605,23.742516327642942,22.520809898708027,,0.005272143000602414,3.4671820440630086,,3.4774471528365924,3.404388277911412,24.21280837220113,,24.05475007291757,24.45989489008928,24.174947469288462,,23.701109677532134,25.364734751954963,59.440630023815274,3.535821309826806,3.4362884058260774,3.336755501825349,43.40319019903179,25.4442724015499,24.422431779200203,23.400591156850506,31.589160847804763,27.964226071070435,24.96936086796705,21.974495664863667
2019-02-05,135.263011578864,3.539166726323821,23.85043146606335,22.623172103455847,,0.004545227511113303,3.4798901687679296,,3.488668893470634,3.4070571580779943,24.129806444402703,,24.017601235307712,24.447826307435303,23.855825343930682,,23.50512102770008,25.31044638267775,60.76274220180584,3.550260745541865,3.4438670281404398,3.3374733107390147,44.81728253647272,25.440514214816634,24.389788357706195,23.339062500595755,32.751334952743036,27.964335310448625,24.819064307229223,21.67379330400982
2019-02-06,136.238207316679,3.56468279508622,24.02238415898807,22.786276715262304,,0.007209626093874322,3.495096658611815,,3.502489602855286,3.4101784578207313,24.063614675358828,,24.018470857795048,24.439401710436346,23.55261087532283,,23.3744220618023,25.260462824907144,62.84124019183448,3.5687142582950964,3.452011564060554,3.3353088698260116,47.08593632868772,25.41808911822387,24.36060776367147,23.30312640911907,34.656190383290046,27.90633065817375,24.67155225132346,21.436773844473173
2019-02-07,134.402149134448,3.511914298794445,23.66677745783628,22.479190101237347,,-0.01347682282667717,3.504618112173064,,3.504203183935133,3.4121930289291216,23.95890972206838,,23.954526603257086,24.42410222028585,23.21559957800264,,23.211652614426853,25.20538811750774,56.209789320329904,3.5749986875944684,3.4569675105455366,3.338936333496605,43.13632864230945,25.39734612688971,24.309667359005964,23.22198859112222,32.77390335309984,27.828648891892712,24.504523552250344,21.180398212607976
2019-02-08,134.388698158754,3.5115628261864797,23.66440888523241,22.476940382452195,,-0.00010008006405115566,3.50810584939092,,3.5055413007081047,3.414160747686693,23.810578790794445,,23.901777927252596,24.409058787908553,22.83298067615359,,23.07806857224964,25.151359449486836,56.16727369198049,3.5806737094273795,3.4607523124217607,3.340830915416142,43.110390065150746,25.34263607782624,24.250264464025964,23.15789285022569,32.75986554917921,27.690858764921348,24.32865493787504,20.966451110828732
2019-02-11,135.121776334077,3.5307180833206164,23.79349609214315,22.59955005624297,,0.0054549094184765945,3.51830086868915,,3.510118897546743,3.4164688137388497,23.709816528712462,,23.882090320869057,24.396869427596368,22.498875140540314,,22.991065205702974,25.100828570412702,58.03044256386306,3.5880799048713956,3.466728310738965,3.3453767166065345,45.049730198476624,25.297720111168722,24.206237656882678,23.114755202596633,34.408779161647615,27.538997817096757,24.168248443198276,20.797499069299796
2019-02-12,138.928402455479,3.6301848313749434,24.463802139037437,23.23622047244094,,0.028171818227066714,3.534740748631161,,3.5319490673336884,3.4207008140880792,23.82060481877828,,23.98785610599058,24.398194827822923,22.607086614117822,,23.03563889056442,25.063905637779598,66.09067397352516,3.615388704672869,3.477713140951418,3.340037577229967,53.84781106480753,25.27365185230226,24.19598289245007,23.118313932597875,42.31880970648341,27.346877256766252,24.039944005626246,20.73301075448624
2019-02-13,141.046931127284,3.685541767129559,24.83685232414644,23.590551181102363,,0.015249068112504371,3.552633751142988,,3.559875012751119,3.4259451893958315,23.941185696462362,,24.14221905474619,24.406881114878836,22.72463442064903,,23.136532034298593,25.034730302003812,69.5908956920083,3.6472564765790354,3.4943319981497134,3.3414075197203914,57.88885843067098,25.33841368776623,24.225112421289666,23.1118111548131,46.20691237909757,27.205499699349893,23.951040408735665,20.696581118121436
2019-02-14,138.778315717239,3.6013640775217457,24.269579185520364,23.05174353205849,,-0.016084117477166315,3.560296463946284,,3.567418479073051,3.429418830744859,23.99282468967503,,24.165375442159675,24.40416226479253,22.7767154105331,,23.121115942982208,24.99546323725242,59.52830996713314,3.6533846191357067,3.5062627952306165,3.3591409713255262,50.629256173394296,25.335006909301054,24.222412298345667,23.10981768739028,41.613386055545405,27.033459462869313,23.831571189504917,20.62968291614052
2019-02-15,141.439706342178,3.670428444987029,24.735003702180173,23.493813273340837,,0.01917728004684527,3.576871704422402,,3.586147563784683,3.434191298353615,24.10452517387906,,24.268944216708856,24.410713580384364,22.885826771630132,,23.1888790939565,24.965727594402686,64.11324397793867,3.6750882997061805,3.5196679927771335,3.3642476858480865,55.554087788293536,25.351273780238465,24.228670126201585,23.106066472164706,46.32782659479124,26.800726024652946,23.71923455928772,20.637743093922495
2019-02-19,141.134966957643,3.662520311307798,24.68171081859317,23.44319460067492,,-0.002154553289284711,3.5908084162032656,,3.600033517879795,3.438712664946767,24.198444622974087,,24.34399268977873,24.416079862329095,22.978065241826823,,23.235118276996214,24.935578426210057,63.22994204716995,3.6948476756919657,3.528995230133136,3.3631427845743067,54.87904253440866,25.269636183399577,24.205626497587595,23.141616811775613,45.871095445897765,26.422483618109357,23.576506355557633,20.73052909300591
2019-02-20,141.216230793519,3.6646291469555927,24.69592225421637,23.456692913385822,,0.0005757881099754947,3.6033546582664426,,3.6117781777117575,3.443186258649912,24.282993701789387,,24.407979883312844,24.421621295831816,23.061417322819818,,23.275404574521595,24.90629356456997,63.374850676218294,3.708400663197234,3.541622413517185,3.3748441638371363,55.03594715483647,25.271811069197323,24.20640007309603,23.14098907699474,46.02391309593248,26.11290889712019,23.45862133337524,20.804333769630293
2019-02-21,140.701559832971,3.651273187852892,24.60591649526944,23.371203599550057,,-0.003644559535798342,3.61201369754311,,3.618959088646509,3.447306791901456,24.341346935417523,,24.443968358214043,24.42527070572167,23.119910011248596,,23.292822579072222,24.87589574348047,61.71597232859111,3.715794650691411,3.553555178077462,3.391315705463513,53.76085772822148,25.261387694934474,24.202480805388166,23.14357391584186,45.15442895919243,25.75971888552086,23.336260443285703,20.912802001050544
2019-02-22,141.771533672005,3.679039523882192,24.793033730974905,23.54893138357705,,0.0076045627376426506,3.6287262200518846,,3.6298828041439055,3.451895558871372,24.453972562731387,,24.50743478962511,24.4325531418653,23.226884139482564,,23.339387816254916,24.849619221502184,63.83535774191274,3.7249024042616923,3.566672166112474,3.408441927963256,56.041041107814195,25.273529063323277,24.206441142399875,23.139353221476473,47.38007710437306,25.358109391990496,23.221241858742594,21.084374325494693
2019-02-25,142.604487989734,3.7006550892720895,24.93870094611271,23.687289088863896,,0.005875328397420443,3.6476354463604457,,3.64275049234903,3.4568214901664356,24.581401768819415,,24.5858468180774,24.442575870662278,23.347919010123736,,23.40264259309291,24.82660278323212,65.439366452903,3.7406771199772333,3.5778706478756823,3.4150641757741313,57.786247032022374,25.22956666006266,24.19599027980692,23.162413899551183,49.111361768535,24.71575304219201,23.090449843138654,21.465146644085298
2019-02-26,141.791849630974,3.67956673279414,24.796586589880707,23.552305961754783,,-0.005698546870547938,3.662520311307799,,3.649444354248141,3.4612322870501524,24.68171081859317,,24.624163140223455,24.449585983914126,23.443194600674914,,23.429854114667794,24.801369182806823,62.52568656433618,3.7437045528308603,3.5904105899984744,3.4371166271660885,55.47238767493494,25.2288111216596,24.195763673652806,23.16271622564601,47.47038714060657,23.972311858900603,22.971034870607603,21.969757882314603
2019-02-27,141.554830109669,3.6734159621547375,24.75513656931304,23.512935883014624,,-0.0016716018721940618,3.6668434243857773,,3.6538028284129767,3.4654339439829163,24.710844261620732,,24.647976490967014,24.45563649055569,23.470866141732284,,23.444959890730853,24.77585565211787,61.66330193280177,3.7468730894814044,3.600792086508469,3.4547110835355337,54.78336634733443,25.250163878416757,24.265724540199493,23.28128520198223,46.977349719248735,23.99257383654753,23.038976377925046,22.085378919302563
2019-02-28,140.44422435269698,3.644595208301541,24.560913615795968,23.32845894263217,,-0.007845763765966907,3.6627487685029756,,3.6521287156654427,3.468981691791206,24.683250390785684,,24.63214687729955,24.457721186105,23.444656917885265,,23.423777900167458,24.74719433113795,57.65085951600357,3.748258042164019,3.6076912598229818,3.4671244774819447,51.552170739810435,25.25949706941784,24.31221804362401,23.36493901783018,44.63786091361459,24.001114081902514,23.08464566926714,22.168177256631765
2019-03-01,140.511944215927,3.6463525713413705,24.5727564788153,23.33970753655793,,0.0004821833261008379,3.6672476178849385,,3.6510785076065204,3.472493986435764,24.713568120115177,,24.621348623029686,24.459999112693325,23.47345331833521,,23.408492379511177,24.719323305502705,57.83104331021733,3.749910839881934,3.613772040915611,3.4776332419492877,51.739088637853335,25.27063526711991,24.353196404895094,23.435757542670277,44.81831563427778,24.01112336275582,23.125084364434144,22.239045366112467
2019-03-04,140.08530907757802,3.635281184190447,24.4981464417935,23.26884139482565,,-0.003036290905585659,3.6637328918052803,,3.648206266985416,3.475717495302193,24.689882394076513,,24.598948226441287,24.46075450534877,23.45095613048369,,23.383101291386534,24.69060089142989,56.208492527446865,3.7470908493448913,3.620302298113841,3.4935137468827904,50.41931710167448,25.251631361331057,24.397203783977776,23.542776206624495,43.84861757991014,23.991391072407044,23.168391451056902,22.34539182970676
2019-03-05,138.040169208032,3.582208820387609,24.140491978609624,22.929133858267715,,-0.014599245866769861,3.6557017427132608,,3.63620673124036,3.4778262344127953,24.635760510078157,,24.515592545017345,24.454412673136115,23.39955005624297,,23.3005617580922,24.65572035611975,49.09724964501856,3.743434503471558,3.6232550794582634,3.503075655444969,44.552492962750065,25.22699126002728,24.41710256652611,23.607213873024943,39.443043677771215,23.96549134136739,23.18880764903489,22.412123956702388
2019-03-06,137.33588263044,3.5639322447733863,24.01732620320856,22.81214848143982,,-0.005102040816326481,3.6456320524950407,,3.6230659155190916,3.4795313039248863,24.567900904977378,,24.424998664688474,24.445757495513785,23.33509561304837,,23.211759344155404,24.619213982363714,46.896865678485035,3.741654057681332,3.6244933553807415,3.5073326530801507,42.70942676852207,25.21499284243849,24.425447303383372,23.635901764328253,38.02614132145884,23.951427198142962,23.198256467934087,22.44508573772521
2019-03-07,135.344918651478,3.5122657714024115,23.66914603044015,22.481439820022494,,-0.014497041420118428,3.6317313108499922,,3.602920434770604,3.480179511201669,24.474223858494447,,24.28757091300696,24.430379050660843,23.246119235095613,,23.078973976131238,24.576881820733195,41.26648841235814,3.7463823440342483,3.6218725041965514,3.4973626643588545,37.932202226406375,25.246856746665962,24.407785396955976,23.56871404724599,34.27747332861253,23.979981781553853,23.183014623172095,22.386047464790337
2019-03-08,136.042433242747,3.5303666107126506,23.791127519539284,22.597300337457817,,0.005153607525267612,3.6168640195330384,,3.5897288303964308,3.481173315152381,24.374033237350886,,24.197308477831015,24.41772060450002,23.15095613048369,,22.99139695091789,24.537682187401007,43.81164537238293,3.7442685722817792,3.6227951197924613,3.5013216673031433,40.445484042460286,25.232612046651916,24.414002900041123,23.59539375343033,36.63427849821197,23.966451873642622,23.188920134983118,22.411388396323613
2019-03-11,140.24783674933,3.639498855486037,24.5265693130399,23.295838020247466,,0.03091243964358603,3.6107483961544333,,3.598777925867268,3.484308474366909,24.332820074043603,,24.25717408423263,24.419876024471105,23.111811023622046,,23.04674987261417,24.513091213794006,56.14955681973331,3.7395250609426376,3.6291919212574393,3.518858781572241,52.843574240567,25.200645541299146,24.457110921431497,23.713576301563847,48.601625280132055,23.936089431946023,23.229865016872882,22.52364060179974
2019-03-12,139.36747852734,3.6166531359682583,24.372612093788565,23.1496062992126,,-0.006277160791887781,3.6044570364718447,,3.6020279640674477,3.4869291607352526,24.29042262443439,,24.278162813242798,24.418940105051647,23.07154105736783,,23.06545104108661,24.486091512515166,53.501090794004625,3.7344420208168954,3.633488673889821,3.532535326962747,50.474656918550465,25.166390952709396,24.48606672151377,23.805742490318142,46.61679955047516,23.903553721914164,23.257367829021366,22.611181936128567
2019-03-13,139.949869351118,3.6317664581107887,24.474460715754837,23.24634420697413,,0.004178814382895801,3.60029208606745,,3.6074349629844185,3.489797226029818,24.262355039078567,,24.31385334097226,24.42003952308537,23.04488188976378,,23.098340707611612,24.461542060920294,55.01282883241997,3.73451310366179,3.6335677552266135,3.532622406791437,52.007408259838414,25.166869979738575,24.48659965034964,23.806329320960703,48.12604789271385,23.90400871160089,23.257874015748023,22.611739319895154
2019-03-14,140.437452366374,3.644419471997558,24.559729329494036,23.32733408323959,,0.0034839833543018894,3.600274512437052,,3.614159419168625,3.492859052682644,24.262236610448376,,24.358558066158032,24.42280565786574,23.044769403824525,,23.139975866816698,24.439082497005824,56.29396104994684,3.7297783454512747,3.6315116404700127,3.5332449354887507,53.310229060796345,25.134962461685948,24.472743500617018,23.810524539548087,49.41546257679417,23.87370229725069,23.244713160854886,22.61572402445908
2019-03-15,140.911491408984,3.6567210132763615,24.64262937062937,23.406074240719917,,0.0033754460410839737,3.601311356630551,,3.621897890824577,3.4961038439815297,24.269223899629786,,24.410207394243727,24.42715860267294,23.05140607424072,,23.188357389344553,24.418626887970458,57.559388149865384,3.732111122170053,3.6342794872577437,3.5364478523454346,54.60058915668659,25.15068303535775,24.491396009872467,23.832108984387183,50.69854120710566,23.888634020198197,23.26242969628796,22.636225372377723
2019-03-18,141.189142848227,3.663926201739661,24.69118510900864,23.452193475815523,,0.001970396001537811,3.604175858385472,,3.629539401900047,3.499427058986641,24.288527766351297,,24.46129425147371,24.43238685032315,23.06974128233971,,23.236327586884727,24.39948959268026,58.32056918974822,3.7313455559326076,3.6339543750953753,3.536563194258143,55.37845426532391,25.145523887317974,24.489205080213893,23.83288627310981,51.47491751054511,23.88373375569239,23.260348706411694,22.636963657131
2019-03-19,141.548058123346,3.6732402258507553,24.753952283011103,23.511811023622048,,0.0025420883495612667,3.6132789989317873,,3.637485006254721,3.5028689038750396,24.349873796791446,,24.514504802662326,24.438754482653607,23.12800899887514,,23.28641548447333,24.381911799233563,59.335869485075456,3.732619703902752,3.6344903708225234,3.5363610377422945,56.417986735774804,25.15411036577165,24.49281715343479,23.831523941097927,52.51588589035803,23.891889368842786,23.26377952755905,22.63566968627531
2019-03-20,141.06047510809,3.660587211963986,24.668683669271903,23.430821147356585,,-0.0034446464453162795,3.6229444956508465,,3.641685407292769,3.505992038688682,24.41500954339778,,24.542537323864067,24.443307535853968,23.189876265466815,,23.312671059543014,24.363078320978573,57.294021753803804,3.732184864905031,3.6342882740729427,3.5363916832408546,54.55848304145384,25.15117998737569,24.491455224187565,23.831730460999438,50.917863935255646,23.889106035406027,23.262485939257587,22.635865843109148
2019-03-21,141.947605316403,3.6836086677857462,24.82382517482517,23.578177727784027,,0.006289006240998596,3.6400787852891803,,3.6493078182914918,3.509509199660901,24.53047745783628,,24.59368056949336,24.450842538605873,23.29955005624297,,23.360944999223197,24.34753573497472,59.991638735491826,3.73591549478332,3.635905048069586,3.5358946013558517,57.315104701068634,25.176320688314348,24.50235065816535,23.828380628016355,53.67963395647997,23.912985188226656,23.272834645669285,22.632684103111913
2019-03-22,138.595472086518,3.596619197314207,24.237603455368163,23.021372328458945,,-0.023615285530270702,3.646704043949336,,3.6397280690228944,3.5112341501094817,24.575125051419167,,24.52893927601605,24.446619982502153,23.341957255343083,,23.299204513629693,24.321275073459557,47.724313290102195,3.7311355156896706,3.6317840317411862,3.532432547792702,45.96771759766264,25.144108426898416,24.474579144385014,23.805049861871613,43.67847912884517,23.88238932238698,23.24645669291338,22.61052406343978
2019-03-25,137.613534069683,3.5711374332366854,24.065881941587826,22.858267716535437,,-0.007084921332942362,3.6398679017244007,,3.6272570443344927,3.5124203537357626,24.529056314273962,,24.444747033392733,24.439080615355333,23.29820022497188,,23.21903418688528,24.292304630748188,44.83231636633306,3.7227244032271374,3.6253081489394163,3.5278918946516953,43.26552532100803,25.08742597115323,24.43093819415877,23.77445041716431,41.25381172618071,23.828551164641922,23.205005624296955,22.58146008395199
2019-03-26,140.342644557852,3.641959163741798,24.54314932126697,23.31158605174353,,0.01983170119580735,3.6423985045017546,,3.6299301569540026,3.514985478686377,24.5461100370218,,24.462638358460776,24.44114138180903,23.314398200224975,,23.23586179867769,24.272884460866905,53.30218090110762,3.7179922235405227,3.623427770486799,3.5288633174330757,51.754277410883965,25.055535829764985,24.418266330728084,23.780996831691184,49.623914829701,23.79826125500352,23.192969628796394,22.587678002589268
2019-03-27,140.288468667268,3.6405532733099344,24.5336750308515,23.302587176602927,,-0.00038602586373281955,3.643277186021669,,3.631861632655081,3.5174719696690215,24.55203146853147,,24.475554117077273,24.44297373129502,23.320022497187853,,23.247993685573185,24.253670653257718,53.12780630160808,3.713928702192679,3.621784636044559,3.5296405698964395,51.58926152779435,25.02815177444579,24.40719325380501,23.78623473316423,49.4732225720952,23.77225131823174,23.182452193475807,22.592653068719876
2019-03-28,141.216230793519,3.6646291469555927,24.69592225421637,23.456692913385822,,0.006613245800347611,3.645298153517473,,3.6378193625279014,3.5203859731796463,24.565650761003702,,24.51562105110256,24.44798261293703,23.332958380202477,,23.285938999720937,24.23788891583451,55.794828251723,3.71632552968663,3.622786332977262,3.5292471362678937,54.277832891818576,25.044303986054018,24.41394368572603,23.78358338539804,52.152831536193865,23.787593019734302,23.188863892013494,22.590134764292685
2019-03-29,140.708331819294,3.651448924156875,24.60710078157137,23.372328458942636,,-0.003596604805064074,3.6447709446055243,,3.64029746464226,3.522981279139591,24.5620979020979,,24.532253729369614,24.45113346776147,23.32958380202475,,23.301646174124883,24.22074910480695,53.9839012011873,3.7168630931549553,3.6230411506180373,3.5292192080811193,52.5570110899355,25.04792662427658,24.415660900863834,23.783395177451087,50.571647914351146,23.791033875737245,23.19049493813273,22.589956000528215
2019-04-01,143.525478129662,3.72520207538532,25.104122994652407,23.840269966254212,,0.020021176244104266,3.65089853197009,,3.655734666595544,3.526985651342477,24.603391690662278,,24.63622995942103,24.464063953442476,23.368391451068614,,23.399577772693853,24.213214864439568,61.51184860201104,3.7313596708761994,3.6275371951777813,3.523714719479363,60.16721928793965,25.14561900787136,24.44595972850678,23.746300449142197,58.15061831587347,23.88284011839585,23.21906636670416,22.555292615012466
2019-04-02,143.65414586979898,3.7285416450480695,25.12662834224599,23.86164229471316,,0.0008964801358875008,3.6564286738898213,,3.6689722990414575,3.5309768591386272,24.640659296585767,,24.725393301752842,24.477184040349478,23.403374578177726,,23.483589503970087,24.20625303137568,61.8164540354909,3.7452821886167538,3.6348538364108043,3.524425484204855,60.476374011834224,25.23944280338175,24.495266546688594,23.75109028999544,58.46387833923878,23.971148000035708,23.26569178852643,22.56023557701715
2019-04-03,144.331344502099,3.746118327483595,25.24507754010695,23.974128233970752,,0.004714090416254368,3.664981785441782,,3.6829988496673005,3.535237086234567,24.69829868366927,,24.819881345089954,24.492389852225863,23.457705286839147,,23.572778363970205,24.201656500734,63.455762136710135,3.7594295263312154,3.6439631405463153,3.528496754761415,62.141803555001495,25.33478165986366,24.556654113533515,23.77852656720337,60.154424808807235,24.060949259839102,23.323790776152975,22.58663229246685
2019-04-04,145.618021903469,3.7795140241110943,25.47013101604278,24.18785151856018,,0.00891474686810878,3.6745723210743164,,3.7005470632025355,3.540074253321231,24.76292926779103,,24.938108557990468,24.51175106339055,23.51867266591676,,23.684609846622926,24.20138313475036,66.40679504038526,3.770569709585618,3.6573255531817495,3.544081396777881,65.14684117401944,25.409855313572212,24.646703362813646,23.88355141205508,63.217650014813884,24.131394815048203,23.40911136107986,22.686827907111514
2019-04-05,145.875357383743,3.786193163436594,25.515141711229948,24.230596175478063,,0.0017671952750777375,3.6935297176865562,,3.7161190814269096,3.544947895105693,24.890683093377213,,25.04302367676128,24.531620185129945,23.639595050618674,,23.783880088232948,24.201961610804375,66.9810868152466,3.78087528586612,3.6701168808179467,3.5593584757697734,65.73268883451733,25.47930455397376,24.732904072398178,23.986503590822597,63.81677954221681,24.196592607431555,23.490776152980875,22.784959698530194
2019-04-08,145.611249917146,3.7793382572867382,25.46894652406417,24.186726659167604,,-0.0018105009052503673,3.7143498000915613,,3.7276134770377873,3.549589288416209,25.030989551624845,,25.120464194452712,24.5501811027326,23.77244094488189,,23.857124919311975,24.201659928593745,65.73894949578485,3.7965669725504894,3.677108850907982,3.5576507292654744,64.53375508684994,25.585050772445673,24.780022932949393,23.974995093453114,62.6881985410233,24.2965756591281,23.535320584926883,22.774065510725666
