Date,GOOGL Adj. Close,GOOGL P/S (LTM),GOOGL P/FCF (LTM),GOOGL P/E (LTM),GOOGL Debt/Equity (LTM),actual_returns,sma_fast,sma_slow,ema_fast,ema_slow,std_dev,bb_upper,bb_lower,RSI,bb_upper_talib,bb_mid_talib,bb_lower_talib
2019-02-08,55.119,5.582578198605456,33.45316952325683,25.13993444098682,,-0.0031919414780587907,55.584450000000004,,55.58270462640937,53.546412251362256,1.2641912028520201,58.11283240570405,53.05606759429596,53.21530682329843,57.374012333341454,54.90965000000002,52.44528766665859
2019-02-11,55.106,5.581793239791256,33.44846571807113,25.1363995486081,,-0.00023585333551046084,55.69575,,55.4960310579713,53.57729517707786,1.2005189609739257,58.09678792194785,53.29471207805214,53.14874402800055,57.3440172839298,55.00377500000002,52.663532716070236
2019-02-12,56.379,5.7134548354395225,34.23743768088647,25.729309090622206,,0.023100932747795122,55.983349999999994,,55.656570865612885,53.63277448050206,1.091957764992008,58.16726552998401,53.79943447001598,58.60852942402003,57.322567553717235,55.193950000000015,53.065332446282795
2019-02-13,56.4315,5.713020299804852,34.2348337595918,25.727352253300946,,0.0009311977864099319,56.13655,,55.797467071865086,53.68819478781885,1.1052655372781532,58.34708107455631,53.92601892544369,58.82165657972398,57.45380917764938,55.299250000000015,53.14469082235065
2019-02-14,56.46,5.718316275604996,34.266569486334966,25.751201535779416,,0.0005050370803540982,56.153099999999995,,55.91792760425325,53.74308201974323,1.1164438548001792,58.38598770960035,53.92021229039964,58.94524041980422,57.57482473005016,55.39847500000002,53.22212526994988
2019-02-15,55.9815,5.673647536467889,33.99889551033637,25.550045522640367,,-0.008475026567481447,56.15815,,55.92948622166175,53.78740712826316,1.118599741453117,58.395349482906234,53.920950517093765,55.91125280472492,57.63030232681655,55.44975000000003,53.26919767318351
2019-02-19,56.3255,5.703575970742367,34.17823934569902,25.684821758425073,,0.006144887150219214,56.083600000000004,,56.00148872681415,53.83766639305003,1.1352641644244525,58.35412832884891,53.8130716711511,57.60085080168468,57.71081226753203,55.497775000000026,53.284737732468024
2019-02-20,56.0295,5.6764574747659315,34.01573384898388,25.562699472497023,,-0.005255168618121475,55.92719999999999,,56.00658168557521,53.88106903873221,1.078427306129301,58.0840546122586,53.770345387741386,55.6254856177388,57.70491683372972,55.60267500000003,53.50043316627035
2019-02-21,55.2105,5.5920807853222145,33.51011304165207,25.182727286618388,,-0.01461729981527582,55.8338,,55.86183956092517,53.90739440430187,1.0334279222058869,57.90065584441177,53.76694415558822,50.46828616692205,57.666696885579995,55.652175000000035,53.637653114420075
2019-02-22,55.828,5.657512544843918,33.90220781679222,25.47738507486844,,0.011184466722815367,55.88705,,55.85568691348422,53.94542619827608,0.9755180846876567,57.838086169375316,53.93601383062469,53.93597217204906,57.635209830214535,55.73357500000003,53.831940169785526
2019-02-25,55.8665,5.656982841951775,33.899033613043095,25.47499967237018,,0.0006896181127749035,55.961800000000004,,55.85765292921436,53.98346726365675,0.9633930562969074,57.88858611259382,54.03501388740619,54.15149340143359,57.65112379858351,55.773125000000036,53.89512620141656
2019-02-26,56.1005,5.683442823737931,34.057593014234406,25.594156481956805,,0.004188556648438535,56.061249999999994,,55.90180694208448,54.025388703980376,0.869078429020949,57.79940685804189,54.3230931419581,55.51385602470125,57.57264574342881,55.878500000000045,54.18435425657128
2019-02-27,56.1445,5.688016279785702,34.084999097056766,25.614752052877503,,0.0007843067352342192,56.037800000000004,,55.94593295261457,54.06735130390155,0.6660776245857041,57.36995524917141,54.7056447508286,55.77993368801633,57.30899932489318,56.01057500000005,54.712150675106926
2019-02-28,56.3275,5.707149100461193,34.19965105010512,25.700912575908447,,0.00325944660652433,56.0274,,56.01530877941192,54.11210672362627,0.6153100732023348,57.25802014640467,54.79677985359533,56.933664964725764,57.28143514834724,56.08197500000006,54.88251485165287
2019-03-01,57.426,5.816482474532046,34.85482286628417,26.193271797502465,,0.019502019439882945,56.124,,56.271798092246115,54.17772837266337,0.684056974773956,57.492113949547914,54.75588605045209,63.14904488099455,57.4720225306415,56.13855000000005,54.8050774693586
2019-03-04,57.671,5.846255823372484,35.03323736413805,26.327349639551187,,0.0042663601852819255,56.29295,,56.52619843911046,54.246902068254194,0.7624300123186841,57.81781002463737,54.76808997536263,64.38365497045548,57.71179970646643,56.225550000000055,54.73930029353368
2019-03-05,58.4595,5.922452702380517,35.48984128797302,26.670485816908858,,0.013672383000121302,56.50635,,56.87770781381764,54.330319849080844,0.895134251545284,58.29661850309056,54.71608149690943,68.08910036701624,58.03991289215279,56.29497500000006,54.550037107847324
2019-03-06,58.247,5.901062406624812,35.36166158952348,26.574159242727397,,-0.00363499516759469,56.7281,,57.12667002948716,54.40787787187132,0.9549572200393726,58.63801444007874,54.818185559921254,66.09341898189078,58.189204326354094,56.32765000000006,54.46609567364603
2019-03-07,57.5425,5.828270299877941,34.92546050100736,26.246355721427012,,-0.012095043521554771,56.961299999999994,,57.202275478671304,54.4699495971808,0.9913180739219258,58.94393614784384,54.978663852156146,59.83224652076593,58.32998467935406,56.39755000000006,54.465115320646056
2019-03-08,57.4985,5.823543667144183,34.89713651870182,26.22507035240469,,-0.0007646522135812406,57.12835,,57.25613448254924,54.52992089228613,0.9847905254151458,59.09793105083029,55.158768949169705,59.45342842721997,58.42741014477992,56.50770000000006,54.587989855220194
2019-03-11,58.963,5.982962816772524,35.85244348405746,26.942980039956492,,0.025470229658165033,57.438,,57.56647366754029,54.61770463699333,1.0708488713461102,59.579697742692225,55.29630225730778,66.95317415322975,58.78736874466896,56.699900000000056,54.61243125533115
2019-03-12,59.8625,6.072967078044716,36.3917870817712,27.348294779364455,,0.015255329613486301,57.81420000000001,,57.98393300071478,54.72156197091425,1.2165078522579924,60.247215704515995,55.38118429548402,70.55557439147762,59.30913537095426,56.93772500000006,54.566314629045856
2019-03-13,59.953,6.077849331233235,36.421043607655925,27.370280951472953,,0.0015117978701191248,58.19505,,58.341945182402995,54.825154803173376,1.3814365451549242,60.95792309030985,55.432176909690156,70.89928893344074,59.80934058119956,57.11642500000006,54.42350941880057
2019-03-14,59.6265,6.041504317470527,36.203248914330764,27.206609036679264,,-0.005445932647240359,58.524950000000004,,58.57550060378426,54.92023094568479,1.4793299450035873,61.48360989000718,55.56629010999283,67.82324404703843,60.15991994840716,57.276175000000066,54.392430051592974
2019-03-15,59.515,6.033083896871049,36.15279019297477,27.168689492285008,,-0.00186997392099153,58.73385,,58.74631867582348,55.01121647151282,1.5468043311343234,61.82745866226864,55.640241337731354,66.75804501255087,60.44420174143901,57.42892500000007,54.41364825856113
2019-03-18,59.4275,6.028149095388799,36.12321877549054,27.146466680292146,,-0.0014702175922036709,58.9095,,58.870169825673756,55.098667630492756,1.5688578855752673,62.04721577115053,55.77178422884947,65.88357040904046,60.659492033380964,57.60122500000007,54.54295796661918
2019-03-19,60.123,6.100562728619563,36.55715189063595,27.472565827906386,,0.011703335997644171,59.07585,,59.0979571300967,55.198159360582004,1.6347510803596281,62.34535216071926,55.80634783928075,69.32331205398633,60.977816517037795,57.79110000000007,54.60438348296235
2019-03-20,61.3215,6.225291771829936,37.304581067361596,28.03425611824197,,0.019934135023202515,59.383300000000006,,59.5022376518973,55.31941363066949,1.758229330590158,62.89975866118032,55.86684133881969,74.1584268162555,61.483119939249,58.05570000000007,54.628280060751145
2019-03-21,61.8065,6.269140341619219,37.56734024176594,28.23171867597363,,0.007909134642825055,59.8097,,59.92119444246143,55.447870786497816,1.8141840851294593,63.438068170258916,56.18133182974108,75.81936834194828,61.9219958362711,58.38550000000007,54.84900416372904
2019-03-22,60.3825,6.13066076152435,36.73751203271724,27.60810581446995,,-0.023039647933469798,60.0981,,60.00506818019571,55.54558621646816,1.7613398494134422,63.62077969882689,56.57542030117312,63.01318390937799,62.04670845670426,58.61322500000007,55.17974154329588
2019-03-25,59.869,6.072785144884848,36.39069686133497,27.347475482697398,,-0.00850411957106778,60.188700000000004,,59.98032851106921,55.6311983705975,1.6571299785441327,63.50295995708827,56.874440042911736,59.13440551884938,62.04369102069199,58.81335000000006,55.583008979308126
2019-03-26,59.492,6.032329432169509,36.14826912140855,27.165291923552434,,-0.006297081962284401,60.15165,,59.89154150905662,55.70764988801141,1.5338532942526446,63.219356588505285,57.08394341149471,56.38998228618471,61.972955522831974,58.98292500000006,55.99289447716814
2019-03-27,58.9005,5.972807596349922,35.79158910848808,26.8972481994743,,-0.009942513279096343,60.04639999999999,,59.711352143773595,55.77087464270425,1.3816803887696876,62.80976077753937,57.283039222460616,52.2896008314394,61.81411591991273,59.12072500000005,56.42733408008737
2019-03-28,58.6135,5.946731339528867,35.63532914957078,26.779819412339457,,-0.004872624171271878,59.945100000000004,,59.51174266308749,55.82716425373981,1.2240066807846677,62.39311336156934,57.497086638430666,50.3755480161009,61.6210532788499,59.23502500000004,56.848996721150186
2019-03-29,58.8445,5.9707164543082465,35.7790581009986,26.887831193215856,,0.003941071596133883,59.87805000000001,,59.390425815253394,55.886913476438025,1.1526853304579154,62.18342066091584,57.572679339084175,51.90164992730896,61.55294737204419,59.30595000000004,57.05895262795589
2019-04-01,59.949,6.080480850188936,36.43681278214786,27.382131428380386,,0.01876980856324728,59.9302,,59.491984757934596,55.96735083334024,1.0936653377760863,62.117530675552175,57.742869324447824,58.476948761589085,61.55179622586355,59.41985000000004,57.28790377413653
2019-04-02,60.277,6.112536172066745,36.628901827522775,27.526485642835308,,0.005471317286360078,59.94559999999999,,59.63471480194649,56.05269042079885,1.0851447208238327,62.11588944164766,57.775310558352324,60.21628466624131,61.6260614856375,59.51072500000005,57.3953885143626
2019-04-03,60.5405,6.139721862087868,36.79180997937106,27.64891052262199,,0.004371484977686357,59.86749999999999,,59.799403019774395,56.141557937218664,1.0655779454807603,61.998655890961516,57.73634410903847,61.607616546927055,61.70259381858531,59.62540000000005,57.54820618141479
2019-04-04,60.9725,6.184745569716195,37.06161107669061,27.85166505964738,,0.00713571906409749,59.7841,,60.01269337981541,56.23722015628364,0.9857306080158089,61.75556121603162,57.81263878396838,63.84035264957352,61.71844270313402,59.79690000000005,57.87535729686608
2019-04-05,60.5725,6.144479981851935,36.82032264527856,27.670337686680508,,-0.006560334577063398,59.80309999999999,,60.114476401667154,56.323067281901785,0.8369138420098249,61.47692768401964,58.129272315980344,60.341167238164196,61.582045420468084,59.95060000000005,58.31915457953202
2019-04-08,60.414,6.1280155897426525,36.72166104471794,27.59619385501121,,-0.002616698997069622,59.85759999999999,,60.16893523772767,56.404075850577,0.8092292157877722,61.47605843157554,58.239141568424444,58.962059234104046,61.6006281488069,60.02315000000006,58.44567185119322
2019-04-09,60.1345,6.097059484954575,36.53615897302032,27.45678972716308,,-0.004626411096765648,59.92184999999999,,60.162674285413544,56.47794563571409,0.8086726535048646,61.53919530700972,58.304504692990264,56.50937139676243,61.61314320918499,60.036750000000055,58.46035679081512
2019-04-10,60.3225,6.119100180318523,36.66823614098634,27.556045235419433,,0.0031263251544453308,60.064049999999995,,60.191733506247445,56.55407542510589,0.8108764016889833,61.68580280337796,58.44229719662203,57.78150607514583,61.63591410525299,60.05522500000005,58.474535894747106
2019-04-11,60.4795,6.133318725747155,36.75343967843378,27.620075381922582,,0.0026026772763065864,60.25064999999999,,60.24405468692973,56.63180660480676,0.8095714895614922,61.86979297912298,58.63150702087701,58.86366122166855,61.67602036322466,60.097875000000045,58.51972963677543
2019-04-12,61.1365,6.2003647594924685,37.15520786742292,27.922002705270497,,0.010863185046172674,60.47985000000001,,60.406317471124325,56.72100845421653,0.8290847664746305,62.13801953294927,58.821680467050754,63.123444827824315,61.795133742638,60.17895000000004,58.562766257362085
2019-04-15,61.3265,6.218217632536417,37.26218983295375,28.00239926075811,,0.0031077997595545526,60.617599999999996,,60.57362338546535,56.81220630660828,0.8470423247986492,62.3116846495973,58.923515350402695,64.27557118062862,61.92508946822246,60.27390000000004,58.62271053177762
2019-04-16,61.5955,6.247213182759705,37.43594343255081,28.1329744548281,,0.004386358262741252,60.74944999999999,,60.75941913356256,56.90692499360614,0.8958258829149258,62.54110176582984,58.957798234170134,65.89995294915605,62.093811129896984,60.34752500000003,58.60123887010308
2019-04-17,62.007,6.291532243423793,37.70152198725473,28.332555766534515,,0.006680682842090668,60.896100000000004,,60.98625201836936,57.007916577891166,0.9467203972275153,62.789540794455036,59.00265920554497,68.27629502606386,62.22729780275431,60.381800000000034,58.53630219724576
2019-04-18,62.0735,6.294971233286312,37.722129868912056,28.348042514164586,,0.0010724595610174248,61.0062,,61.18393346957493,57.10822516050718,0.9694769357481787,62.94515387149636,59.06724612850364,68.65643095234174,62.28500846294642,60.39515000000004,58.50529153705365
2019-04-22,62.688,6.357877066898603,38.09908822775053,28.631325340970967,,0.009899554560319546,61.21775,,61.45740011147039,57.21871575138823,1.096623037412825,63.410996074825654,59.02450392517435,71.99579101724129,62.64813684388067,60.51042500000004,58.37271315611941
2019-04-23,63.5295,6.44053211287175,38.59439221929748,29.003544477552115,,0.013423621745788594,61.5293,,61.8341455457485,57.343681776113215,1.2749093765524617,64.07911875310492,58.97948124689508,75.79835556074845,63.17870590029697,60.693450000000055,58.20819409970314
2019-04-24,63.0025,6.392058035214407,38.303915045550106,28.78525194477625,,-0.008295358849038648,61.816100000000006,,62.04657362833967,57.45573758252681,1.3407486859274325,64.49759737185487,59.13460262814514,69.43920372360482,63.48257534195369,60.868975000000056,58.25537465804642
2019-04-25,63.367,6.429507478946638,38.528327950332866,28.953897421254283,,0.0057854847029878975,62.12055,,62.28665115045973,57.57279228386291,1.3673310094757771,64.85521201895156,59.38588798104845,71.23662880563523,63.757718830120574,61.09230000000006,58.42688116987954
2019-04-26,63.871,6.477278150797769,38.814590019008406,29.16902231799811,,0.00795366673505149,62.4597,,62.57471457764887,57.697509268340866,1.3710723163680714,65.20184463273614,59.717555367263856,73.55286307476321,64.02788697989185,61.35517500000007,58.68246302010829
2019-04-29,64.81,6.32037910585021,34.72088807318866,32.40855425475964,,0.014701507726511354,62.82705,,62.98113010898544,57.83835066896778,1.443130988510885,65.71331197702177,59.94078802297823,77.23157241363354,64.46663019151994,61.65345000000006,58.84026980848018
2019-04-30,59.948,5.835568563698842,32.057590146145216,29.94582236799923,,-0.0750192871470452,62.68919999999999,,62.429651907351726,57.88012590324564,1.4431931664853035,65.5755863329706,59.80281366702938,43.495470944989314,64.46670139870507,61.65340000000007,58.840098601295075
2019-05-01,58.666,5.723074474220488,31.43960590433639,29.368547337435057,,-0.02138520050710624,62.39625000000001,,61.7453515605605,57.8956877665477,1.563963244116615,65.52417648823324,59.26832351176678,38.695700332300795,64.62157562064206,61.57285000000006,58.52412437935806
2019-05-02,58.3255,5.693069071303833,31.274771767204363,29.21457151553967,,-0.005804043227763955,62.028099999999995,,61.123560367731315,57.90419889988339,1.7123062902352886,65.45271258047057,58.603487419529415,37.51168641174567,64.79999945324329,61.462100000000056,58.12420054675682
2019-05-03,59.4775,5.805089968277329,31.890156534563463,29.789418309927427,,0.019751223735758883,61.7685,,60.82427666450744,57.93535337711342,1.766576253810375,65.30165250762076,58.235347492379255,43.77940619567864,64.83104108805722,61.38735000000005,57.94365891194288
2019-05-06,59.673,5.824400691293693,31.99623964148389,29.88851327812692,,0.0032869572527427504,61.467000000000006,,60.61495363459699,57.96976222113098,1.799555529005444,65.06611105801089,57.867888941989115,44.791442595121474,64.85035453065065,61.34237500000005,57.834395469349445
2019-05-07,58.943,5.751334601667465,31.594852402305523,29.513567098129595,,-0.012233338360732704,61.00835000000001,,60.310962064670264,57.989034256356106,1.868246153869383,64.74484230773878,57.27185769226124,41.76797767304745,64.91070720944418,61.26882500000005,57.626942790555916
2019-05-08,58.539,5.712447576993493,31.381227237012105,29.314014317522965,,-0.006854079364809973,60.562,,59.98878714382112,57.999924667121334,1.9514434664196518,64.4648869328393,56.659113067160696,40.152626212731036,64.99311362853781,61.18905000000005,57.3849863714623
2019-05-09,58.3985,5.696061991909135,31.291213322308614,29.229929996522213,,-0.0024001093288236186,60.06515,,59.699644026762726,58.00781724797042,2.0417442497970475,64.1486384995941,55.981661500405906,39.57933964389886,65.07294226148876,61.092850000000055,57.112757738511355
2019-05-10,58.382,5.699892967664704,31.31225871819272,29.249589044003212,,-0.0002825415036344925,59.51625,,59.46007238553314,58.015226807416546,2.1269969717335075,63.770243943467015,55.26225605653298,39.50799930764302,65.1342554110989,60.98797500000006,56.84169458890121
2019-05-13,56.8295,5.54518277394868,30.46236107284051,28.455677717460205,,-0.026592100304888455,58.7182,,58.981786497254376,57.99174706865582,2.3204077277553297,63.359015455510665,54.07738454448934,33.40657880030661,65.29593238370302,60.77262500000006,56.24931761629711
2019-05-14,56.243,5.488182498908543,30.149231094928627,28.16317492314857,,-0.01032034418743788,58.347699999999996,,58.48382531593539,57.95711841383095,2.52586801078264,63.39943602156528,53.29596397843471,31.43172381496645,65.44227320864198,60.518450000000065,55.59462679135815
2019-05-15,58.54,5.707444455989635,31.353742682449422,29.28834028572439,,0.040840637946055525,58.3351,,58.49403889485623,57.96866062345806,2.549588187980517,63.43427637596103,53.23592362403896,45.11612096508738,65.33573734643593,60.36567500000007,55.39561265356421
2019-05-16,59.225,5.777042674583838,31.7360792349619,29.645490727605267,,0.011701400751622959,58.42505,,58.62694091397327,57.99353863091433,2.5311513308904923,63.48735266178098,53.362747338219016,48.421958778922054,65.16069729555214,60.22657500000006,55.292452704447975
2019-05-17,58.439,5.697839186568741,31.300976308962905,29.23904985434052,,-0.013271422541156652,58.3212,,58.5927698387054,58.00235964812395,2.5220253666448857,63.36525073328977,53.277149266710225,45.06754018218933,64.96118251621184,60.04485000000007,55.1285174837883
2019-05-20,57.233,5.581568559671013,30.662245727283274,28.64239513223606,,-0.020636903437772802,58.07719999999999,,58.34553895894078,57.98712480360664,2.5160959137856143,63.109391827571216,53.045008172428766,40.43861059953945,64.67687388469282,59.77210000000006,54.86732611530729
2019-05-21,57.722,5.631831692497817,30.93836533654404,28.900325585946053,,0.008544021805601654,57.955099999999995,,58.23216823913336,57.98187480749562,2.3916800606477895,62.738460121295574,53.171739878704415,42.99527547808093,64.14396773793943,59.481725000000054,54.81948226206068
2019-05-22,57.7925,5.639656551749148,30.9813510590306,28.9404796587904,,0.0012213714008522114,57.880449999999996,,58.152228559290926,57.978124811307595,2.2685835626930837,62.417617125386165,53.34328287461383,43.372673815280756,63.64350848791352,59.22122500000005,54.79894151208657
2019-05-23,57.267,5.587933743908965,30.697212751537656,28.675058732097607,,-0.009092875373101994,57.7673,,57.99127791214712,57.96404313187576,2.084453749439597,61.93620749887919,53.598392501120806,41.18397654764589,62.97957340340679,58.916225000000054,54.85287659659332
2019-05-24,56.9305,5.5536354376109065,30.508795627480563,28.49905343343415,,-0.005875984423839187,57.62215,57.83571,57.79840920084764,57.94357693124456,1.770203418284292,61.162556836568584,54.08174316343141,39.79901148940439,62.01996173329503,58.569200000000045,55.11843826670506
2019-05-28,56.978,5.557617498824043,30.530671008587678,28.519487791534043,,0.0008343506556238722,57.637,57.87815,57.64924389160261,57.92445659597239,1.0274163892221109,59.69183277844422,55.58216722155578,40.1052028001144,60.18040325043915,58.177600000000055,56.17479674956096
2019-05-29,55.997,5.466435661514519,30.029765237824453,28.051578782591122,,-0.01721717153989266,57.6124,57.925385000000006,57.34883591131122,57.886289138626395,1.0487156167126155,59.709831233425234,55.51496876657477,36.02945744098625,60.02437308845034,57.98005000000005,55.93572691154976
2019-05-30,56.0705,5.473670991472552,30.069512391822368,28.08870762502216,,0.001312570316267081,57.365449999999996,57.947055,57.11641120016372,57.850332918059536,1.117688103502312,59.60082620700462,55.13007379299537,36.549744134404435,60.02905021728792,57.85027500000005,55.67149978271219
2019-05-31,55.325,5.40222843864603,29.677044022629687,27.72209279167619,,-0.013295761585860655,56.97545,57.962345,56.79070007286122,57.80032632562271,1.2447010262456193,59.46485205249124,54.486047947508766,33.56760417544235,60.12661898471016,57.70025000000006,55.27388101528996
2019-06-03,51.937,5.071857864039659,27.86215925836525,26.026762090856614,,-0.06123813827383651,56.325250000000004,57.93903,55.90820915052281,57.6842208538282,1.7267219969078091,59.77869399381562,52.871806006184386,23.988463520653134,60.68922583889851,57.32322500000006,53.95722416110161
2019-06-04,52.7245,5.151477769674394,28.299549767010948,26.435339854114595,,0.015162600843329432,55.8744,57.92545,55.32935294133684,57.586008559692985,1.9175444096963956,59.709488819392796,52.03931118060721,29.056183364060274,60.71378220166456,56.97580000000006,53.23781779833557
2019-06-05,52.232,5.10092147995944,28.02181970569804,26.175905035576616,,-0.0093410084495823,55.3254,57.908355,54.76619786109377,57.479988588213914,2.1305354065166417,59.58647081303329,51.06432918696672,27.807546605037786,60.793428090326046,56.64025000000006,52.48707190967407
2019-06-06,52.388,5.113721646107371,28.092137186453133,26.241590409257476,,0.0029866748353499784,54.78495,57.9,54.333798249985804,57.37915713102156,2.2806864121413692,59.34632282428274,50.22357717571727,28.850517859472742,60.778576284824396,56.33270000000006,51.88682371517572
2019-06-07,53.4185,5.2171493300354905,28.66031529368303,26.77234024400569,,0.01967053523707718,54.400099999999995,57.908429999999996,54.16738038635202,57.300728276941925,2.314872870216223,59.02984574043244,49.77035425956755,35.481431084960334,60.59621796007105,56.08370000000006,51.57118203992906
2019-06-10,54.138,5.287374066839422,29.0460936126262,27.132705728742124,,0.013469116504581713,54.12085,57.906555,54.16203849792438,57.238099994230204,2.2874610206629855,58.69577204132597,49.54592795867403,39.706552592035926,60.33058242803014,55.87150000000005,51.412417571969954
2019-06-11,54.052,5.279112768139312,29.000710317937408,27.090312021821873,,-0.0015885330082381355,53.828250000000004,57.90232,54.14203149830176,57.17500890523554,2.310435951543369,58.44912190308674,49.20737809691327,39.37464024191714,60.23649381330594,55.73262500000004,51.22875618669414
2019-06-12,53.955,5.270241918316762,28.95197846520444,27.04479034040564,,-0.0017945681935913615,53.62405,57.892309999999995,54.10802577133781,57.111246352656615,2.3402866697715505,58.3046233395431,48.943476660456895,38.97886521432113,60.18028357562904,55.61822500000004,51.056166424371035
2019-06-13,54.5505,5.32804857578937,29.269538290394955,27.34143116939545,,0.011036975257158854,53.47205,57.884165,54.18847563109457,57.06053850408915,2.246275915118615,57.964601830237235,48.97949816976277,42.781322299255244,59.79754787726828,55.418750000000045,51.03995212273181
2019-06-14,54.315,5.3081866736684225,29.160427291052567,27.23950776873413,,-0.004317100668188245,53.371050000000004,57.888000000000005,54.21148006180464,57.00617140499828,2.069765741257703,57.51058148251541,49.231518517484595,41.67531805537344,59.20796620438995,55.17325000000005,51.13853379561016
2019-06-17,54.6945,5.3442123237050385,29.358333546632625,27.42437711006947,,0.006987020160176716,53.6468,57.892739999999996,54.299301868749254,56.960395733612174,1.922959461727466,57.49271892345493,49.80088107654507,44.17969858685956,58.734563081368016,54.986025000000055,51.237486918632094
