Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower
2019-01-31,85.137390166642,3.606638488268173,20.934021038081195,23.462451807950835,,0.02063055438002559,3.485718849712974,,3.502863218206694,3.418726612457316,20.434592251234992,,20.4979756289136,20.433000684366316,23.188761871374346,,23.208746341571835,23.734228289874377,66.51157825288635,3.580372239921184,3.449520143905672,3.31866804789016,60.36963042127182,20.811235542983376,20.46354281461911,20.115850086254845,49.486162365496995,24.525049498801543,23.559038486797288,22.593027474793033
2019-02-01,86.01991727524201,3.6440246030009567,21.15102135981957,23.705661632849488,,0.010365916865346714,3.512414374153404,,3.5285289245329237,3.4231879588047147,20.522209641840757,,20.616711216351046,20.44721891556341,23.191811283909512,,23.29909457634959,23.733662613497646,69.01455182775081,3.614281887216486,3.4628679061258874,3.3114539250352886,63.744391617270516,20.9552550580227,20.507351509921996,20.05944796182129,53.55785991315771,24.527398471640605,23.560563193064873,22.59372791448914
2019-02-04,86.51413245605801,3.664960827250717,21.27254153998959,23.841859134788844,,0.005745357545911656,3.538297393370722,,3.553334725027068,3.427975540358101,20.604531586852467,,20.735953093376235,20.463561937829276,23.188106847058403,,23.397779041520362,23.73580511886975,70.35097710089133,3.648624930136115,3.4738161102327445,3.299007290329374,65.51536978794196,21.09128550319919,20.536545311876587,19.981805120553982,55.71081772006431,24.481814816200263,23.544736774930136,22.60765873366001
2019-02-05,85.993441461984,3.642903019548063,21.144511350104093,23.698365338031557,,-0.0060185657451801156,3.5656259204014225,,3.5696198694854306,3.432231530045031,20.695971685105828,,20.810236412781297,20.477046084606997,23.195650630005215,,23.452431095431486,23.73506373707097,67.06884257440471,3.6727282372750127,3.4843506978197873,3.295973158364562,62.07501289373006,21.178128656014636,20.563475784809157,19.948822913603678,52.926948566558174,24.436543676968554,23.526567866858446,22.61659205674834
2019-02-06,86.417054474112,3.660848354629962,21.248671504597503,23.815106054049025,,0.0049261083743843415,3.577140843739538,,3.586206866784436,3.4367585958783957,20.762807784203677,,20.889951884020604,20.492325795893937,23.270559256076726,,23.518371996998308,23.736648733446774,68.36205085500153,3.6974814450706583,3.4951491653658477,3.292816885661037,63.74312259517894,21.274217392973597,20.591811613141026,19.909405833308455,54.90139912687497,24.384844439788747,23.509795594679254,22.63474674956976
2019-02-07,85.728683329404,3.6316871851386896,21.0794112536433,23.62540239063001,,-0.007965686274509776,3.587758500324307,,3.5944760155761184,3.440618567942956,20.824435875581194,,20.92439904213382,20.503951250502837,23.33963084635222,,23.53783206856771,23.734445835569215,63.96613244502698,3.7117685387081707,3.5073025569681144,3.302836575228058,59.18731033068244,21.332532569523458,20.62857267895661,19.92461278838976,51.14706696020559,24.372784748386586,23.50325873892002,22.633732729453456
2019-02-08,86.231723781306,3.652997270534433,21.2031014370229,23.76403199080961,,0.005867819641754091,3.603124193479495,,3.605116243750357,3.4448240868061535,20.91362300781575,,20.975072204840927,20.517795808651748,23.439590084385664,,23.578959327157143,23.73503170002942,65.70181620397841,3.7273650567534067,3.5201116143260576,3.3128581718987085,61.36064822848961,21.40659338456933,20.669057714203333,19.931522043837337,53.64189105740578,24.367029937173537,23.500780163231525,22.634530389289512
2019-02-11,86.725938962122,3.6739334947841935,21.32462161719292,23.900229492748966,,0.005731245522464512,3.6208825979779404,,3.6176284712110545,3.4493609067661146,21.01669816064365,,21.03862664345038,20.53377255733573,23.55511475121496,,23.637372084537475,23.73830294344961,67.36500345602298,3.74498031580984,3.5328497414931492,3.3207191671764584,63.421540551915356,21.49602829389674,20.70890819552985,19.921788097162963,56.018289491390284,24.356436276177348,23.49727546279984,22.638114649422334
2019-02-12,87.599640799636,3.7109457483709942,21.53945193572172,24.141007219407385,,0.010074285132797511,3.6422674556058703,,3.634595248876498,3.454540804619677,21.140822344682512,,21.129685787499717,20.553687000472088,23.694230771062045,,23.728942109059275,23.746277285547787,70.12326247535215,3.764486671755676,3.5485934807892496,3.332700289822823,66.79348647029511,21.617201133191074,20.766434441139783,19.91566774908849,59.92899925398382,24.408653662546403,23.51390684853276,22.619160034519115
2019-02-13,87.581990257464,3.710198026079029,21.53511192930257,24.136143022926912,,-0.0002014910336490816,3.6599137017605208,,3.6483412083678672,3.459603323856496,21.243246496547535,,21.20339963146387,20.57312115747863,23.80902580841926,,23.80297863885339,23.753997399159253,69.99455753096287,3.7820929077589804,3.5626977379598954,3.3433025681608104,66.65979655239713,21.722983909141885,20.814125212901192,19.9052665166605,59.81329198095126,24.42681181689095,23.519063424674954,22.611315032458958
2019-02-14,86.893619112756,3.681036856587757,21.365851678348367,23.946439359507902,,-0.007859733978234584,3.6673535385924794,,3.654285871680574,3.463988146286818,21.286429560574256,,21.23293636726105,20.58881879155526,23.85742456357497,,23.829062406245118,23.757808131047344,64.98504107437367,3.7890192408649948,3.5765361941527254,3.364053147440456,61.490605270031594,21.782478754597047,20.860510905904622,19.938543057212197,55.326784891855205,24.437653734864963,23.523093217474653,22.608532700084343
2019-02-15,86.911269654928,3.6817845788797214,21.370191684767523,23.95130355598838,,0.0002031281738776869,3.6711295361803558,,3.6592856366258735,3.468300946932222,21.30834659306905,,21.257891879534952,20.604291522113915,23.88198875588886,,23.8512880698348,23.761639723620434,65.05410444726824,3.787931513398413,3.591771955166878,3.395612396935343,61.572889464855116,21.821579109185656,20.915278117454903,20.00897712572415,55.41912265264276,24.468407362683468,23.536900019899182,22.605392677114896
2019-02-19,88.243885588914,3.738237612117408,21.69786217054129,24.318550391527985,,0.015333062550771714,3.678457214667025,,3.673640541260698,3.4736462274309385,21.350878656124216,,21.33788647789974,20.625946386439207,23.929657881562772,,23.936244855597195,23.772667657638404,69.88385958431071,3.7948538967373997,3.608377304018871,3.421900711300342,67.26076288554368,21.918373777489414,20.97770512148834,20.03703646548727,61.83339373376031,24.541010268384362,23.558882364310584,22.576754460236806
2019-02-20,87.61729134180801,3.71169347066296,21.543791942140874,24.145871415887857,,-0.007100710071006877,3.685336259778514,,3.6805592556974727,3.478360034227612,21.390806715327898,,21.375323835034493,20.64412154595805,23.974408489348402,,23.974358775650042,23.780057831069087,65.31303171485825,3.781484239732874,3.6254810900899663,3.469477940447059,62.570995091580315,21.948878682251422,21.04338920021686,20.1378997181823,57.63438798100361,24.599884913848456,23.58502955967681,22.57017420550516
2019-02-21,88.058554896108,3.7303865280368247,21.652292103053437,24.2674763283858,,0.005036261079774285,3.692290077119201,,3.6896187597591728,3.4833506578673985,21.43116877517349,,21.425681701947028,20.66408531936588,24.01964551678208,,24.027652876147453,23.789709682501098,66.95231987406221,3.792588466316884,3.634715460429368,3.4768424545418517,64.45081209799189,22.013330973125246,21.09698827968858,20.180645586251917,59.70941292145413,24.672121813094535,23.6451023864294,22.618082959764266
2019-02-22,88.47334263715001,3.7479580019577954,21.75428225425052,24.381784946065803,,0.004710362798155954,3.7039171588011115,,3.7002258947043765,3.488590407255327,21.498655875234213,,21.485427256911297,20.685673377482406,24.09528377232566,,24.092040525223517,23.801433945145945,68.46117321669493,3.8027094101123913,3.645837829562707,3.488966249013023,66.17074786072612,22.072075993184242,21.161545875407704,20.251015757631166,61.61272355242025,24.73796211198375,23.717457309338936,22.69695250669412
2019-02-25,87.873224203302,3.722535443941296,21.606722035478835,24.216402265146385,,-0.00678304239401506,3.7108709761417984,,3.704282176383816,3.4932229822392076,21.539017935079805,,21.507480853014485,20.703911964769464,24.140520799759337,,24.114651750664038,23.8096511396014,63.91442724619502,3.801893182039839,3.6569975848106444,3.51210198758145,61.53221308987684,22.067338358486797,21.226320471447778,20.38530258440876,57.38868304194787,24.73265226130743,23.790055442072497,22.847458622837564
2019-02-26,88.102681251538,3.732255833766738,21.66314211910132,24.27963681958698,,0.0026112282816108667,3.7167032100400528,,3.7093682959079834,3.4979563060318317,21.572869985270646,,21.535782901393908,20.722906621290885,24.178461532443137,,24.144649035922754,23.818957786729825,64.87498178785647,3.7968921312788346,3.6687929040089946,3.5406936767391546,62.61141552108012,22.038310746713332,21.29478407295715,20.551257399200967,58.5585637639687,24.700118667255495,23.866788141829044,23.033457616402593
2019-02-27,87.290756311626,3.697860608216762,21.4635018231263,24.05588378070744,,-0.009215666633276665,3.7153946960246294,,3.7072759890550335,3.5019148070651966,21.565274974011103,,21.522640887163433,20.737571872812378,24.169949188573145,,24.128509898610876,23.823649390570967,58.90042094231212,3.780218717409989,3.6788310758152476,3.5774434342205064,56.56431222619438,21.941533207782655,21.353048659346808,20.76456411091096,53.0123934361626,24.59165224605814,23.932089979817594,23.27252771357705
2019-02-28,86.97304655253001,3.684401606901602,21.38538170723456,23.968328243670037,,-0.0036396724294812666,3.712815054106887,,3.703117010481682,3.5055284070619575,21.550301951804304,,21.49768467263091,20.750399790325687,24.15316771064746,,24.0993859613489,23.82651431835511,56.69997373080925,3.7628373534828765,3.686364377933702,3.609891402384527,54.352184369944126,21.840646512510403,21.39677422417592,20.95290193584144,50.977774799678535,24.478580360748452,23.98109675953336,23.48361315831827
2019-03-01,86.875968570584,3.680289134280847,21.36151167184247,23.941575162930214,,-0.00111618467782848,3.712740281876196,,3.698966487536075,3.5089890155217374,21.54986795115371,,21.472925945214833,20.76250101570226,24.152681290989687,,24.070693088909138,23.828792750920954,56.01141033578252,3.757352259451697,3.690046910234335,3.6227415610169733,53.661616555957714,21.808809367140547,21.418148755863985,21.027488144587423,50.341988971278774,24.442897894987983,24.00505292728233,23.567207959576674
2019-03-04,87.25545522728201,3.696365163617886,21.45482181020125,24.046155387649268,,0.004368143031288074,3.714198340350012,,3.69849351955095,3.5126994342959184,21.558330963697085,,21.469634284303268,20.776210338365605,24.16216647415578,,24.06623168868007,23.833096961549234,58.15088808271888,3.756593494833047,3.6926639382651816,3.628734381697316,56.0142886639332,21.804405267716458,21.433338778383067,21.062272289049677,52.819160538065546,24.437961864288695,24.02207761502232,23.606193365755942
2019-03-05,87.44961119117401,3.7045901088593975,21.50256188098543,24.09966154912892,,0.002225144128653822,3.710833590024211,,3.699601990334304,3.516499249633809,21.538800934741502,,21.47562112006366,20.790593537229363,24.140277589915872,,24.072309845125314,23.83837546823398,59.24310214825269,3.7574644889388313,3.694645402345615,3.6318263157523987,57.21127389074107,21.80946078104092,21.444839795432856,21.080218809824792,54.081265813661915,24.443627987271164,24.034967735739322,23.62630748420748
2019-03-06,87.308406853798,3.698608330508728,21.467841829545453,24.060747977187912,,-0.0016146937127864414,3.709525076008788,,3.6994213249114716,3.520105370047174,21.531205923481956,,21.474206703605805,20.804004394502947,24.131765246045877,,24.07020768731851,23.84277888425287,58.056368195141886,3.7555933100973644,3.6974306678936486,3.639268025689933,56.01733634582108,21.798599892887328,21.461006319404923,21.12341274592252,52.97144285282862,24.431455310820574,24.05308686769714,23.674718424573705
2019-03-07,86.97304655253001,3.684401606901602,21.38538170723456,23.968328243670037,,-0.003841099767512346,3.704926583895266,,3.6966904670914955,3.5233587608759747,21.50451488390007,,21.458056704265577,20.815516816537237,24.1018504375743,,24.051684152109694,23.845265010181922,55.226839733706136,3.754676534941821,3.6986083305072306,3.64254012607264,53.17884738564085,21.793278652497335,21.467841829536777,21.14240500657622,50.32976382678337,24.425491366006444,24.060747977178192,23.69600458834994
2019-03-08,86.849492757326,3.6791675508428985,21.35500166221374,23.934278868209503,,-0.0014205986808727422,3.6980475387837757,,3.693504482319023,3.526444083449577,21.46458682469639,,21.439319423892513,20.826199684768454,24.05709982978867,,24.030337736855113,23.847027660835934,54.179166984823034,3.748951094247518,3.7009823487924414,3.6530136033373646,52.13078261710115,21.760046462373708,21.4816213499653,21.203196237556895,49.35323957660105,24.38824536067352,24.076191801057167,23.764138241440815
2019-03-11,87.882049474388,3.722909305087279,21.608892038688413,24.218834363386623,,0.011889035667106862,3.6980849248983736,,3.6988508137314327,3.5303344838780464,21.46480382501735,,21.470150808400856,20.84169854326192,24.057343039612697,,24.064609850769934,23.854390169797334,60.86142150439232,3.7479264067658975,3.704477950520084,3.661029494274271,59.34241091394795,21.754098866193754,21.501910880048577,21.2497228939034,56.88252809032359,24.381579408227974,24.098931919686017,23.81628443114406
2019-03-12,88.29683721543,3.740480779008249,21.710882189885496,24.333142981066626,,0.004719823257682387,3.6989074194225253,,3.7064198983272174,3.534495796652902,21.46957783209577,,21.51392015048897,20.8589101006208,24.06269365576066,,24.11343405627842,23.86387042348583,63.184115269021234,3.751578947392473,3.7078053147312873,3.6640316820701013,61.83009251236625,21.77529931713152,21.521223908683204,21.26714850023489,59.487978782872844,24.405340469589383,24.1205775941019,23.835814718614415
2019-03-13,89.29409284814801,3.782727088653754,21.95609255343512,24.60797008318558,,0.01129435282358826,3.707394067466224,,3.7202939329320417,3.539411267781632,21.518836905126648,,21.594315132842816,20.880636485825043,24.11790228600847,,24.203349697534268,23.878605070212558,68.08766669351367,3.766032164323573,3.711394381745426,3.6567565991672786,67.05011468483532,21.859190161278438,21.542055939568872,21.224921717859306,64.96884602145013,24.499363728872122,24.14392573729081,23.7884877457095
2019-03-14,89.417646643352,3.787961144712458,21.986472598455933,24.642019458646114,,0.0013836726625813256,3.71775002124731,,3.732597062346662,3.5443330475228363,21.578945994248787,,21.66561649022702,20.902534230629616,24.185271407506082,,24.283107835918237,23.893722186815204,68.64487591065814,3.779290535956705,3.715282537677097,3.651274539397489,67.6405691218283,21.93614576179047,21.56462397302654,21.193102184262607,65.58997899371595,24.585614099265555,24.169219559076772,23.75282501888799
2019-03-15,90.406077004984,3.82983359321198,22.229512958795976,24.914414462524828,,0.011054086063955859,3.7327044671404233,,3.7502764315949015,3.5499865236750963,21.665746122944135,,21.76814312087592,20.928811037127957,24.28255533746554,,24.397890858937615,23.913933915047078,72.74486532532593,3.801876999677273,3.722722374508308,3.643567749339343,71.96826844303013,22.067244431158162,21.60780703704892,21.14836964293968,70.14983881069689,24.73254698934637,24.217618314227618,23.702689639108865
2019-03-18,89.58532679398601,3.795064506516021,22.027702659611386,24.688229325405054,,-0.00907848496680963,3.742574401430237,,3.758419717944196,3.554839553038283,21.72303420788515,,21.815335764282366,20.950571267276143,24.34676273124112,,24.450679671022602,23.929266497430405,65.12933008886209,3.8111428054198906,3.728386370890123,3.6456299363603555,64.28074085717638,22.121025971221744,21.640682585791115,21.160339200360486,62.71781514940804,24.792824314451824,24.254464602698455,23.716104890945086
2019-03-19,89.92951236634,3.8096450912691298,22.11233278513185,24.783081157163164,,0.003841986011230425,3.75307989967121,,3.767733422185093,3.5598852072606757,21.78401129829979,,21.869335222618634,20.973576445847545,24.415104692044544,,24.511116304866338,23.94617371841521,66.70353948185625,3.821950209677484,3.7319567448477096,3.641963280017935,65.9245578854428,22.183755415503754,21.661406116520645,21.139056817537536,64.42017196208771,24.863130280073207,24.277691140980213,23.69225200188722
2019-03-20,89.770657486792,3.8029155906115495,22.07327272718598,24.739303388644466,,-0.0017664376840039742,3.763510625681492,,3.774130180080812,3.564697690099307,21.844554388063845,,21.906414768903606,20.995352609834445,24.4829602331902,,24.552604865553267,23.961879256439552,65.2396561903486,3.831072176302562,3.7365178508451384,3.6419635253877147,64.45031626861709,22.236702069807368,21.6878801557729,21.13905824173843,62.99056284800047,24.922471881131536,24.307362739618043,23.69225359810455
2019-03-21,90.450203360414,3.831702898956839,22.240362974930605,24.926574953823238,,0.007569799449469006,3.7782407548870163,,3.78459794714918,3.5699849219578716,21.93005251483345,,21.967132624544877,21.020006280430408,24.57878490420552,,24.6205994270569,23.98098214153626,68.43131840617212,3.844745631593701,3.741583669391139,3.6384217071885767,67.7706094754914,22.316066941462008,21.71728369936676,21.118500457271512,66.42326982130821,25.011422516705146,24.340317670889917,23.669212825074688
2019-03-22,89.717705860276,3.800672423720708,22.060252707841776,24.72471079910582,,-0.008098351058639763,3.7903912421747967,,3.787520579253094,3.57455299129971,22.000577619396253,,21.98406354878068,21.040605219587068,24.657828097295152,,24.63952876742943,23.99570944168615,61.839971212295985,3.850543292295237,3.7442193904792846,3.6378954886633323,61.14158752559907,22.34971831835881,21.73258222204632,21.115446125733833,59.96663824885237,25.049138338585234,24.357463963541917,23.6657895884986
2019-03-25,89.982463992856,3.8118882581450255,22.125352804389312,24.797673746604584,,0.0029510131811922857,3.7992891374805717,,3.791951066324354,3.5792526995540728,22.05222369596634,,22.009752504345883,21.06208536978117,24.715712035616946,,24.668282400006728,24.011589922971663,63.21899181971475,3.8584445332840653,3.7486870311894713,3.6389295290948773,62.56684189165437,22.39557951171832,21.758513760491844,21.121448009265368,61.426146735036866,25.10053869005576,24.38652753761483,23.672516385173896
2019-03-26,90.917942727972,3.8515175397686514,22.35537314547189,25.05547616104188,,0.010396233817183242,3.8103928135566116,,3.802781334223317,3.584644082528619,22.116672791524984,,22.07259262091425,21.08769502870574,24.78794535361447,,24.738681265649483,24.032260937586912,67.66530568100538,3.8728249935576353,3.7546501164895667,3.636475239421498,67.1513629744197,22.47904805420799,21.793125311810375,21.10720256941276,66.1253922192386,25.19408864169123,24.42531950468757,23.656550367683913
2019-03-27,90.81203947494,3.8470312060019127,22.329333106870227,25.02629098206182,,-0.0011648223645894795,3.816823225291428,,3.8108267654557886,3.5898398671518525,22.153996846868495,,22.119272709269882,21.112281921342657,24.8297774435021,,24.790973941360814,24.05194470084384,66.682542893156,3.8837829098347014,3.7621086463788247,3.640434382922948,66.16345667164649,22.54265111579153,21.83641687599757,21.130182636203614,65.15764803069194,25.265373740933523,24.47383986475529,23.68230598857706
2019-03-28,91.38568209553,3.871332180565519,22.47038331592644,25.184377368163307,,0.00631681243926141,3.8251603288767333,,3.821827750021194,3.5954139723679646,22.202387918615546,,22.183111001389257,21.139175018265107,24.884013234453814,,24.862501837143085,24.074369110097688,69.28481432713403,3.896489071590206,3.7714551750620204,3.646421278533835,68.83773573481221,22.616401523094293,21.890666956432163,21.164932389770033,67.89820260141741,25.34803179186387,24.534642320979955,23.72125285009604
2019-03-29,91.82694564983,3.890025237939384,22.578883476839,25.305982280661247,,0.004828585224529114,3.831179493349474,,3.834227293279046,3.6012478588149235,22.23732497041985,,22.25506963328921,21.167684096652707,24.923170016267456,,24.943134645055476,24.098757489712806,71.15139552938253,3.909782136350314,3.781941980244947,3.6541018241395804,70.75264691110169,22.693558493013725,21.95153554668199,21.20951260035025,69.86195784707087,25.4345078532521,24.602862676866504,23.77121750048091
2019-04-01,91.465109535304,3.874696930894309,22.48991334489937,25.206266252422655,,-0.003940413262854436,3.839142735787303,,3.8415854092090935,3.6066626919254063,22.283546038948643,,22.297768489945604,21.19386685404373,24.97497370896922,,24.99097675548587,24.12068835630112,67.52752153280485,3.9184559870232425,3.790858568608768,3.6632611501942938,67.1108883404496,22.743904146745887,22.003290123416896,21.262676100087905,66.28141937591381,25.490934302440877,24.660868220105176,23.830802137769474
2019-04-02,91.56218751725,3.878809403515065,22.513783380291464,25.233019333162485,,0.00106136626785025,3.8460591670118958,,3.848353408173815,3.6120517357192607,22.323691098464607,,22.33704392455394,21.22000381495953,25.01996752656915,,25.034984496881616,24.142714712278572,67.99844919622763,3.9262036440794374,3.799569533341552,3.672935422603666,67.59283941406474,22.788873892490702,22.053851198382198,21.318828504273693,66.77344354629942,25.541335536414536,24.717536109306852,23.89373668219917
2019-04-03,91.509235890734,3.876566236639168,22.500763361034004,25.218426743721064,,-0.0005783132530119417,3.853424231614658,,3.8534830133493334,3.617289646628566,22.36644016184941,,22.366811094823042,21.245365390129322,25.06787986207681,,25.068337632670605,24.16401594062397,67.42407226150185,3.930395987267825,3.8084674286480733,3.6865388700283215,67.01597678123444,22.813207520822957,22.105497274956626,21.397787029090296,66.20595454145759,25.5686082032865,24.77542004763351,23.98223189198052
2019-04-04,91.27977884249802,3.866845846798781,22.444343277324773,25.155192189183246,,-0.002507474201947968,3.856938526398852,,3.855912619431051,3.622231353562629,22.386838192088828,,22.3809078552779,21.26910752650943,25.09074158561281,,25.084129370218356,24.183643193070687,64.86708169173865,3.927757043791095,3.8175896406429324,3.70742223749477,64.44915493204749,22.797890294424946,22.158445353461136,21.519000412497327,63.6803469086605,25.55144094786317,24.83476324490917,24.118085541955168
2019-04-05,91.47393480639,3.875070792040292,22.492083348108952,25.208698350662896,,0.0021270424441650615,3.8643783632308106,,3.859395923541822,3.6272380751166424,22.430021256115545,,22.401121581247182,21.2933248695114,25.139140340768517,,25.106778275753726,24.203941315003206,66.04064780264034,3.9200225783754292,3.8273848027028015,3.7347470270301737,65.64810765221478,22.752997116952944,22.215299437755895,21.677601758558847,64.9004713585515,25.501125530150016,24.898484219031836,24.295842907913656
2019-04-08,92.638870589742,3.924420463489359,22.77852377281401,25.529735319540784,,0.012735166425470235,3.8756315837652444,,3.8712185671686465,3.633122874886399,22.495338352958015,,22.46974016153206,21.32273474878472,25.21234649806214,,25.18367955644228,24.23019466162771,72.06919563031524,3.9262063350918166,3.837460360622905,3.7487143861539933,71.79451842797585,22.788889511938887,22.273781024462178,21.75867253698547,71.16061581098111,25.541353042393837,24.964029266839546,24.386705491285255
