Date,NVDA Adj. Close,NVDA P/S (LTM),NVDA P/FCF (LTM),NVDA P/E (LTM),NVDA Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_slow,ps_ema_fast,ps_ema_slow,pfcf_sma_fast,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_slow,pe_sma_fast,pe_sma_slow,pe_ema_fast,pe_ema_slow,ps_RSI,ps_bb_upper,ps_bb_mid,ps_bb_lower,pfcf_RSI,pfcf_bb_upper,pfcf_bb_mid,pfcf_bb_lower,pe_RSI,pe_bb_upper,pe_bb_mid,pe_bb_lower
2020-01-09,60.5156786368145,14.846101018167298,40.78098162873594,62.2368596277364,,0.010982610866128617,14.539734477939708,12.047263344248393,14.539969335886333,12.321688772534506,39.93941870030162,42.799711176632016,39.94860652295734,40.989020305244075,60.95252973294133,47.61574784203228,60.95097265606178,48.90307053949122,69.92518534454436,15.129583157089563,14.297115392293872,13.46464762749818,59.14444005308005,41.55968304571287,39.272964628461764,36.986246211210656,71.02547374038078,63.425255022964855,59.935437773384265,56.445620523803676
2020-01-10,60.839398422132,14.92551806747854,40.99913353441185,62.569786619408106,,0.005349353962636805,14.571073667398684,12.09440264863452,14.610069105266733,12.373249748672011,40.025504798464496,42.78467178046816,40.139611434130885,40.989220567207795,61.083907845808696,47.85636200810369,61.24530246757929,49.17369858067769,71.04978753682136,15.11220146262728,14.379525853463766,13.646850244300254,60.431013931350066,41.51193700372631,39.49933918289007,37.48674136205383,72.07694875147064,63.35238861332503,60.28091355166514,57.20943849000524
2020-01-13,62.74685500331049,15.393467758035538,42.28455168631752,64.53149489341214,,0.03135232481990813,14.663380714713515,12.147961449926216,14.752505223951971,12.433056045887131,40.27906443652317,42.78972886251319,40.529600570892086,41.01487068837828,61.47087144920558,48.123154877522694,61.84279199954889,49.477813359147675,76.60178019737917,15.250804703115804,14.464777001397485,13.678749299679165,67.02108409344297,41.892668361887594,39.73351686317523,37.57436536446287,77.30346468557714,63.93343210829134,60.638297872340424,57.343163636389505
2020-01-14,61.576483471778,15.106344579756437,41.49584864272004,63.32783576967598,,-0.018652273989999135,14.754771411459373,12.196639947270171,14.816839652280056,12.485992452498405,40.530106937208664,42.77853667464534,40.70528203849717,41.02439500430584,61.85399358731394,48.37033485149769,62.11279995775381,49.752071228663084,67.98642645992979,15.282814844084074,14.535916350568973,13.789017857053873,60.37665134072561,41.98059750699793,39.928930627913374,37.87726374882882,68.79484567410138,64.06762294046072,60.9365236275725,57.80542431468428
2020-01-15,61.150667446475744,15.001880614893192,41.20889498217713,62.889908726784746,,-0.006915237787123996,14.817510880415252,12.244124320429414,14.850483463664261,12.535812020070578,40.70244694269262,42.76385275973479,40.79684802825716,41.02804846921418,62.11700591073459,48.612571841933146,62.25409246121397,50.01222642664569,65.11689575754163,15.279151745879137,14.598289279297262,13.917426812715387,58.11904674633577,41.970535286592856,40.10026377844806,38.22999227030326,65.95063327975468,64.05226673828307,61.19799936487774,58.34373199147241
2020-01-16,61.98735858391175,15.207143142343782,41.77273375377023,63.75039695141315,,0.01368245306837168,14.872614094629668,12.299066679687904,14.915330677969628,12.588709666056186,40.85381080340005,42.77730563875185,40.97428179653226,41.04279471247271,62.348006023417575,48.88379758069471,62.52614782306837,50.28426940733415,67.97697983901583,15.322229988421773,14.661334198442802,14.00043840846383,61.189850246557896,42.08886756895998,40.27344282972308,38.458018090486185,68.68980782676431,64.23285654639793,61.4622921767279,58.69172780705787
2020-01-17,62.074513910728,15.228524655619882,41.8314669591445,63.8400311414786,,0.001406017755995581,14.953314034737474,12.35242306026472,14.9722750375424,12.640983230205963,41.07548670139841,42.78385467695793,41.130133644279944,41.058411984684035,62.686311066493204,49.14913255550511,62.765035699142956,50.552700332762754,68.26883218010062,15.357704662939378,14.721721700938309,14.08573873893724,61.506469025381584,42.18631349419034,40.43932218261587,38.6923308710414,68.96984012969595,64.3815711709029,61.71544473924134,59.049318307579775
2020-01-21,61.7408335166315,15.146664004791376,41.60660268714012,63.49686024237085,,-0.005375481386392877,15.019779996007188,12.407143308560055,15.003982122496758,12.690600671286862,41.258063065533314,42.7972390528281,41.21676437934543,41.069267246118805,62.96494534875383,49.41926603273942,62.89809470700257,50.809020330972814,65.79639959080875,15.401714840478867,14.759841884607704,14.117968928736541,59.50492253265185,42.307205723033434,40.5440350973403,38.78086447164716,66.51696052480092,64.56606777633259,61.87524969524376,59.18443161415493
2020-01-22,62.26625562972375,15.275563984827311,41.96068001096792,64.03722635962262,,0.008510123416955784,15.08160311439409,12.463499360779462,15.053360642920495,12.741788063634196,41.42788593364409,42.815607683751026,41.35202176691315,41.086918984036615,63.22411620688596,49.696110985562854,63.10520955293349,51.07096500480746,67.77542566101472,15.468629257765315,14.792463964863245,14.116298671961175,61.62270610492324,42.491013957850306,40.63364518782563,38.77627641780095,68.42142088711864,64.84658204675561,62.01200585951506,59.1774296722745
2020-01-23,62.9659883964485,15.447226991415452,42.432223745544285,64.7568608570053,,0.011237752449510197,15.157843481732879,12.518115960590524,15.124972706283213,12.795361111709074,41.63731176309295,42.824306709110026,41.548422126664256,41.11355868228429,63.54372611889079,49.96711923624273,63.405509790037456,51.341972843464845,70.24461195485802,15.561537057111622,14.835349171491313,14.109161285871004,64.30034442779736,42.74622381083951,40.75144721689061,38.75667062294171,70.8031461697064,65.23606408376729,62.191786435017775,59.14750878626826
2020-01-24,62.373332174098,15.301832701137952,42.03283794899918,64.14734836456019,,-0.009412323024598601,15.203416650029945,12.570973669045204,15.157129068984073,12.844994212489842,41.762497395119276,42.82774260801154,41.63649773072515,41.13176223212023,63.73477499257317,50.23088238725251,63.54038953085977,51.59554463596178,65.65585110627123,15.614746770111575,14.871575563984823,14.128404357858072,60.45308597083589,42.89238638414127,40.85095804771046,38.80952971127966,66.24579280023195,65.45912638374402,62.343652362757254,59.228178341770494
2020-01-27,59.813455717895,14.67382711119984,40.30775980257746,61.51466415349471,,-0.04104120089428298,15.178247554402073,12.619548435002562,15.069255985750575,12.881208725335584,41.69336002193584,42.82224018969075,41.39490901651647,41.115445352327306,63.629262745981826,50.475849903309424,63.1720758258843,51.79196284422975,50.35472279582764,15.614000495098361,14.874660610900374,14.135320726702387,47.291173565022945,42.890336429909446,40.859432410200185,38.82852839049092,50.981583570555564,65.45599789814442,62.35658529589527,59.257172693646126
2020-01-28,61.74830397321575,15.148496705929327,41.61163696188649,63.5045431729479,,0.03234804329725227,15.153750449191458,12.670125360824743,15.083663389419437,12.926105517030509,41.626068549492736,42.818353126534795,41.43431409749284,41.12527092875422,63.5265675739354,50.73036643685,63.232524434441316,52.02389512796674,58.270687340323235,15.632676588742044,14.908565581952482,14.18445457516292,55.226024394036564,42.94163807677643,40.95256649300797,38.963494909239515,58.723244541188755,65.53429060389077,62.498719511570506,59.463148419250246
2020-01-29,61.1431969898915,15.000047913755242,41.20386070743077,62.88222579620771,,-0.00979957252893493,15.143120782591335,12.71265243790044,15.06846057566231,12.967173683302285,41.59686975596381,42.78306169682938,41.39241348111791,41.12682716199534,63.48200657658858,50.953901516805,63.168833772944296,52.238911576842796,55.30088256715025,15.59463979823809,14.94894609702535,14.303252395812612,52.56107131669755,42.837154236011166,41.063488346586254,39.28982245716134,55.757406869365425,65.37483524329532,62.66800008195126,59.96116492060721
2020-01-30,61.21043109914975,15.016542223996806,41.24916918014807,62.95137217140106,,0.0010996171703185897,15.144586943501698,12.755996210655871,15.05902087535949,13.007755238563563,41.600897175760906,42.750936102157624,41.36636906275975,41.12924977621618,63.48815292105021,51.180585849674216,63.12929529993643,52.451039509408304,55.571825856778325,15.57071910993675,14.98104891195847,14.391378713980192,52.83341817149779,42.77144613197891,41.15167205922678,39.531897986474654,56.02317529070715,65.2745564887452,62.80257941589241,60.330602343039615
2020-01-31,58.87466834047425,14.443517668197243,39.67511927611736,60.54917587764677,,-0.038159554127171424,15.068224396087043,12.792503552286298,14.947111201329989,13.036186177764229,41.39113572799562,42.69846579920977,41.05886910155204,41.10045511284788,63.16803081367357,51.37907674258735,62.66018267770194,52.611398645413026,45.29896341268887,15.590040114471199,14.970419245358348,14.350798376245498,43.49186163235606,42.824519294421414,41.12247326569785,39.420427236974284,45.74279349648567,65.3555527480045,62.75801841854559,60.16048408908668
2020-02-03,59.84582769642675,14.681768816130964,40.32957499314505,61.54795685266188,,0.01649536860804468,15.01354881213815,12.829790931169256,14.898867131293802,13.068771972583372,41.24094653139567,42.64587017194465,40.92627017275077,41.085190159982474,62.938823384791895,51.58151244070485,62.457959800421925,52.788360194071416,49.480556922607654,15.566234688489258,14.983431423437803,14.400628158386349,47.63737570494423,42.7591278062143,41.158216616397056,39.55730542657981,49.8623630252639,65.25575718865709,62.81256722564257,60.36937726262805
2020-02-04,61.53913118885675,15.09718107406668,41.47067726898821,63.289421116790784,,0.028294428494153756,15.00860051906568,12.870544803765592,14.934924211797961,13.108938489444427,41.22735398958048,42.60182349142653,41.025253281157575,41.0928235680816,62.918079472233885,51.79876970115482,62.60913458521626,52.9963019945213,55.82191314922839,15.551011648042966,15.014190257536427,14.477368867029888,53.977099902668535,42.71731140391306,41.242708527556914,39.76810565120077,56.1184825027471,65.19194014806038,62.941512410493885,60.69108467292739
2020-02-05,62.44305643555099,15.318937911758834,42.0798245132986,64.21905571661254,,0.014688625419819523,15.012937911758835,12.91355212102751,15.00474488451812,13.152700854242731,41.23926843981355,42.56401760905644,41.21699350518321,41.11236814125421,62.93626240793289,52.02545859874954,62.9018475181974,53.21853474149341,58.795308504762765,15.573487929898452,15.047270513076455,14.521053096254459,56.97200113637082,42.7790518458177,41.33357718672884,39.88810252763998,59.05557954975064,65.28616375579945,63.08018930740944,60.87421485901943
2020-02-06,63.31087447542137,15.531836693950888,42.66463942966822,65.11155615197862,,0.013897750837454259,15.021398882012381,12.96008162198764,15.10057975896044,13.199812455029031,41.262510008225945,42.53785869072542,41.480201855089575,41.143106186569334,62.97173193743022,52.26632630688886,63.30361272433944,53.45404011595846,61.476064245949715,15.628525381212926,15.089621181872621,14.550716982532316,59.68445230071621,42.93023506141113,41.44991088565946,39.969586709907794,61.70562022297498,65.51688818152752,63.25772902816053,60.998569874793546
2020-02-07,62.64973906771525,15.369642643242162,42.219106114614746,64.43161679591063,,-0.010442683238608308,15.028179876222799,13.00602361543037,15.149500283375298,13.242779389449092,41.281136824787495,42.51154999706977,41.614548084094146,41.16441311583756,63.00015878056526,52.50429551619293,63.508704373716014,53.67141787199712,58.36091337870939,15.655704521169445,15.115798263126365,14.575892005083285,56.74938306564361,43.00489385606041,41.5218171099534,40.038740363846394,58.594198661849774,65.63082680529061,63.367466886569254,61.1041069678479
2020-02-10,65.48353226534076,16.064847274905173,44.12877433506993,67.34600846146755,,0.04523232242934938,15.167281892593332,13.05840342838561,15.315927009108002,13.298661921834361,41.663238278036744,42.50219765051446,42.071680129726104,41.22311333800058,63.583293211362545,52.76946946905206,64.20639602603447,53.94220184406584,66.25416028515697,15.844639378344622,15.172764723497696,14.50089006865077,64.75082884821458,43.523881900805165,41.67829914998631,39.83271639916745,66.41194260339063,66.42286723196176,63.606277978672225,60.78968872538268
2020-02-11,66.70868714515774,16.365410261529245,44.95439539347409,68.60600907610198,,0.018709358481955762,15.288973248153322,13.114440623784406,15.506742145911865,13.35938961172931,41.9975141211955,42.50381426484969,42.595810177680285,41.29700011137629,64.09343980167795,53.04970121721983,65.00632567150129,54.232574264502205,68.9910024053689,16.06794766210849,15.221361848672382,14.374776035236275,67.54625784390736,44.137290836025606,41.81179133534414,39.48629183466267,69.12600944174415,67.35900570315626,63.81000368780671,60.26100167245716
2020-02-12,67.8666079157165,16.64947893791176,45.73470797916096,69.79686331554309,,0.017357870767852557,15.453916350568978,13.17513623790579,15.714512471730027,13.424539895416089,42.45059884836853,42.520799840759,43.16651886885859,41.38487551469876,64.78490355361149,53.34869625920706,65.87733251587252,54.540778008087166,71.3555221718039,16.346446423220954,15.298518566580148,14.250590709939342,69.97021176267714,44.902303336390034,42.02373430216618,39.14516526794233,71.4722658118798,68.52651010587257,64.13345506510007,59.740400024327556
2020-02-13,67.4283411294405,15.178362337424437,38.79151685393258,59.9070796460177,,-0.006457767667131464,15.470098361911738,13.223661923135705,15.617030629129008,13.459269052683581,42.20483361574697,42.478930742849606,42.371063957053856,41.33352187785191,64.48047430107316,53.55837658737949,64.79183199408074,54.64704140685807,50.06460234963288,16.348077981089727,15.307342652706712,14.266607324323697,40.78216445726595,45.09416228224043,41.90286539575395,38.711568509267465,42.551474176630386,68.72489672239907,63.984313611061715,59.243730499724364
2020-02-14,72.16212045166026,16.24395310496428,41.5148595505618,64.11283185840709,,0.07020459413546076,15.650141905588441,13.281557949030708,15.731016533826331,13.514411311144585,42.38880764319141,42.45894423414598,42.215390428600756,41.33711272285606,64.83683989914918,53.80526650492452,64.66837742395825,54.83448280193825,59.49277213948707,16.475346272535802,15.359183150837737,14.243020029139672,49.65349982350842,45.08534860936662,41.88997168559353,38.69459476182044,51.53317823701947,68.74207401691376,64.00243535641141,59.26279669590905
2020-02-18,73.85044363970074,16.62400073273493,42.48615168539326,65.61283185840709,,0.023396252458676825,15.84436509724884,13.344635688316819,15.893377297264259,13.575987339294889,42.60446531241624,42.454419686431066,42.26461974801757,41.35986596963898,65.24332739972371,54.07236513161163,64.84009641203986,55.047915456521785,62.23168815837256,16.671086156524556,15.42895695469349,14.186827752862424,52.39281039007066,45.12841163545836,41.92270592190597,38.71700020835358,54.27873454513218,68.88128903689112,64.09107539225784,59.30086174762455
2020-02-19,78.3650895687825,17.64026378457593,45.08342696629213,69.62389380530973,,0.06113227905722085,16.098673368299764,13.414467810698664,16.210993022230017,13.656468060983622,42.965740282146626,42.46168194955537,42.77713015134022,41.43359985076082,65.8767746685756,54.36672171884577,65.70987775627074,55.33654869115125,68.38717365479744,17.1165644124694,15.553636943682719,13.990709474896034,58.841664899010624,45.57989513804543,42.09654713586357,38.613199133681704,60.691242585036875,69.74743071039424,64.39742707040479,59.04742343041533
2020-02-20,76.87099825193249,17.31766782478476,44.25896472635768,68.2964601769189,,-0.019065776930410006,16.29854635960236,13.481606138431045,16.412206622694516,13.728967066207407,43.18365430345254,42.462914588237005,43.04655461952521,41.48954767007957,66.28451511460624,54.64981078846978,66.18016546911586,55.59318060176051,64.77806323592932,17.390082490848425,15.655742135680589,13.921401780512753,56.23747116836765,45.81873321749982,42.21146137163306,38.604189525766294,57.801957748131,70.21892432267289,64.6103887612696,59.00185319986632
2020-02-21,73.22790559101324,16.496943884777433,42.16143102387641,65.05973451315876,,-0.047392290249433144,16.395057078685014,13.543873721608715,16.427613397618682,13.783778488357308,43.13333346287336,42.457059180453705,42.885623056679975,41.50285229094683,66.27933295072425,54.913114678085094,65.97645074985093,55.780637114857505,56.59482662004473,17.477336732082403,15.708227980348687,13.939119228614969,50.15568228542387,45.80381001515538,42.197921735549656,38.592033455943934,51.37909635514488,70.23720290170354,64.62553244407727,59.01386198645099
2020-02-24,68.05087917812799,15.33065197004946,39.18072523618914,60.46017699104931,,-0.07069745298738406,16.39115801136574,13.593097148525706,16.22816586533337,13.814409646410619,42.829495375030795,42.41564767515315,42.212005271136185,41.456869576991224,65.88218897023812,55.12521428333724,64.97349188461426,55.8733012708217,47.42609318460791,17.477497774330676,15.709668943794265,13.941840113257854,43.033584590005056,45.89410877828693,42.055316099909156,38.216523421531384,43.91181909624177,70.33856297608382,64.44117387540173,58.54378477471965
2020-02-25,65.25443826342375,14.700663600476275,37.57065664559925,57.97566371652518,,-0.04109338407494123,16.254739643922854,13.636062547417065,15.950438180813897,13.831959229659443,42.173683606083735,42.358309697269135,41.36812370285674,41.37991486547851,64.94515449574388,55.31262659551512,63.701159490416245,55.914932210340574,43.34151983363551,17.475730652047755,15.711010768258086,13.946290884468418,39.750093173267345,46.169702569209434,41.91846094206024,37.66721931491105,40.488717521641995,70.69085792251536,64.26422385355325,57.83758978459114
2020-02-26,66.64892349248375,15.014816304817732,38.37354035955056,59.21460176976702,,0.021369967563442005,16.1196802482517,13.6827434939704,15.780325112450956,13.855382142038815,41.51559810269138,42.31138976780376,40.823654004073795,41.320382697044295,64.0060137651104,55.51459294657018,62.88542172302547,55.980272201616344,45.84619428555596,17.478505571170427,15.704326748202504,13.930147925234582,42.12167057605068,46.28012404805776,41.75655611194345,37.23298817582915,42.8799399057724,70.83956501227927,64.0497267833942,57.259888554509146
2020-02-27,62.938869019935,14.170530911980215,36.21579037851124,55.88495575199566,,-0.05566563236339661,15.871785445658546,13.716036638141748,15.487635257819912,13.861622711740624,40.5637063426264,42.22231027886308,39.98586061760787,41.21930166103374,62.614823008755636,55.664615207748405,61.61260972829278,55.978384747168406,40.64581141209124,17.53691965603537,15.662850898113755,13.78878214019214,37.81378436311782,46.634801272727714,41.50715259549747,36.37950391826723,38.412797926709445,71.3596524938013,63.6998632811836,56.0400740685659
2020-02-28,67.29176704756075,15.1505751520425,38.720500821629216,59.749999999884416,,0.06916072842438648,15.86900672712035,13.758735585538462,15.426351602224019,13.88714652243967,40.55660473939607,42.15663531159918,39.7557952001572,41.16982045629305,62.59911504414231,55.85179970879349,61.27395341403671,56.05307019771724,48.01695442814236,17.53526859169863,15.66955254451604,13.803836497333448,44.86302966324981,46.65031250663128,41.38071917757153,36.111125848511776,45.50922379865977,71.38696735732886,63.539794672607776,55.69262198788669
2020-03-02,68.87645116065175,15.507362866184282,39.63234732514045,61.15707964577207,,0.023549450142555717,15.795347703242351,13.803591276055975,15.441080922944066,13.919230014395009,40.36835351685393,42.09420533164258,39.73335013197234,41.139375443794975,62.30353982287882,56.04773355453328,61.25270363798859,56.15413969173812,50.43045439440456,17.50437537707153,15.722744804415393,13.94111423175926,47.209179790415604,46.65097492997209,41.378580580022685,36.106186230073284,47.864447019078824,71.37538875011279,63.570189861014036,55.764990971915275
2020-03-03,66.25026082229024,14.916082597728524,38.121205477996256,58.82522123870688,,-0.03812900191730295,15.62455588974171,13.84677952471367,15.345626681995784,13.938969669510522,39.931858896114235,42.03433414163301,39.4402329221585,41.07960970189797,61.6247787609088,56.236358268543846,60.81134320175555,56.20703239563849,46.57146442388333,17.491467337375767,15.734460493495272,13.977453649614779,43.87707431728388,46.71347102011431,41.268162104265244,35.822853188416175,44.43662455273803,71.46723781511947,63.43405308031629,55.40086834551311
2020-03-04,70.88969764394975,15.960640339531048,40.79079382654494,62.9446902652122,,0.0700289593440897,15.456593545237222,13.898332526047128,15.457447347002194,13.979002752085187,39.50259558213951,41.992497944222116,39.68578945022876,41.07389057565336,60.95685840689904,56.45833078631971,61.199224486020384,56.34045136335282,53.36118668259526,17.512171978473035,15.77763345676849,14.043094935063946,50.52116429963146,46.68248330390691,41.23416793214308,35.78585256037925,51.09923845559264,71.45264755275164,63.41681653773735,55.38098552272305
2020-03-05,68.09407567085525,15.331212957043414,39.18215895716292,60.46238938051652,,-0.03943622368282307,15.25794805846309,13.94220403706086,15.43449563973696,14.005779191787328,38.99491500522004,41.92880147085955,39.59422026967134,41.03643054360404,60.1734513272588,56.650249037582114,61.065254466837864,56.422073898346156,49.29593264556513,17.512144642107128,15.778247209032719,14.044349775958308,46.91685572248815,46.593764365396815,41.089284654336296,35.58480494327578,47.410101530736654,71.35612694475688,63.22898322093255,55.101839497108216
2020-03-06,66.287635447599,14.92449740236307,38.142711291900746,58.85840707963157,,-0.026528595996926252,15.100703410221652,13.980238495620572,15.34176868748716,14.023971631600709,38.59304303202247,41.847343786067064,39.33030954644032,40.97912917228318,59.55331858390608,56.81945310260601,60.66400948734581,56.47031811975775,46.81412046329454,17.518853371398027,15.747880244453327,13.976907117508627,44.69781758382631,46.46094931157485,40.86318824744792,35.265427183320995,45.14220643230734,71.20915504131597,62.9163257673152,54.62349649331443
2020-03-09,61.154853571864,13.768864240062284,35.18924620154495,54.30088495559328,,-0.0774319651180273,14.944524637222935,14.00639373595934,15.055786060682637,14.018920000085096,38.193895128558054,41.73500751902653,38.57738893827752,40.86447802434777,58.93738938036048,56.9418643260706,59.507077754299885,56.427359047200035,40.56494631907736,17.63390567571643,15.667841324294333,13.701776972872235,39.04670276496105,46.58720022197074,40.51169525179443,34.43619028161812,39.37823035836175,71.4723849837478,62.40978917529933,53.34719336685086
2020-03-10,65.05178117072299,14.646247864260852,37.431585716760296,57.76106194687376,,0.06372229465449775,14.939083063601393,14.035439101199888,14.98132457042413,14.03134233402917,38.17998803567416,41.620605231527186,38.36906107981984,40.79649995885099,58.91592920339534,57.07668957141423,59.18962033476786,56.453769005609416,46.41358356185731,17.60252664229749,15.596911353762115,13.59129606522674,44.75724506477018,46.15546442778973,40.17683582087895,34.19820721396817,45.10878242667851,70.91167828050452,61.930541849569636,52.949405418634754
2020-03-11,61.41149266565075,13.826645898149843,35.33691945599251,54.52876106168683,,-0.055959859047035265,14.820266022934604,14.057579993171075,14.771382993646986,14.02728893925928,37.87632594531836,41.490632006798194,37.817762602760325,40.68838945384389,58.447345132587316,57.184062289181675,58.34219137602585,56.415650036422825,42.232779260513084,17.583427484070548,15.469973135593145,13.356518787115741,40.90223643373005,45.60688281311812,39.69596202400487,33.78504123489162,41.19159285397781,70.21133423923165,61.22667944884887,52.24202465846609
2020-03-12,53.89670133690475,12.134709190694265,31.01281716853932,47.8561946900632,,-0.12236783381344585,14.616683850806007,14.062753683016162,14.29198775674649,13.989812112555022,37.356028624321155,41.31721865825473,36.58049979653832,40.496793963045775,57.64446902639408,57.224528955037506,56.43564652403264,56.246155871148375,35.186543784547,17.736103054324794,15.24423464823227,12.752366242139749,34.32887663172611,45.32836450072903,38.959867483473786,32.59137046621854,34.5261701554977,69.97720685974363,60.12964601757487,50.28208517540611
2020-03-13,60.008698395729,13.510810232918116,34.52973457935393,53.28318584040454,,0.11340206185567014,14.452707358893571,14.083960548231941,14.149955479686785,13.980326926819638,36.936952000093626,41.188431778465926,36.20763339341388,40.3786343712895,56.99778761044608,57.32783397167807,55.86247185428207,56.18748319727226,43.45048582756232,17.765023908153072,15.160857043006953,12.556690177860833,42.43232605881329,45.40227786264304,38.74677836974486,32.09127887684668,42.65397592959139,70.08925261204855,59.79845132729421,49.507650042539865
2020-03-16,48.93584273759,11.0177841295109,28.158278821629214,43.45132743348383,,-0.18452084371366884,14.003749485226233,14.07693653385695,13.580469779654806,13.921662713011544,35.78954514974251,40.982192376244946,34.74411438036212,40.13664713268236,55.227212389217264,57.32037361876707,53.60590014140966,55.93528209303882,34.794861813846275,18.015146106325403,14.899548594234284,11.783951082143163,34.19908008680794,46.04151806855291,38.078949333298226,30.11638059804354,34.33756020544819,71.06799897589839,58.76537610604804,46.462753236197685
2020-03-17,54.13589893888075,12.188563940007327,31.15045437663857,48.06858407060862,,0.10626272912423618,13.730997619454111,14.081859492844648,13.32739599062799,13.887343925427302,35.09247003960674,40.806870234273696,34.090721652412384,39.95870272167159,54.15154867240743,57.3599877732043,52.599115401264015,55.779505894574854,40.76288782059411,17.900408813245047,14.677776754597904,11.45514469595076,40.07918462706731,45.7482826364716,37.512164467860494,29.276046299249387,40.23120865527669,70.60756877692528,57.88816371665812,45.16875865639097
2020-03-18,50.535476700804494,11.377937765524822,29.078727650749062,44.87168141581361,,-0.06650711096792017,13.272727362053491,14.07898711792258,12.97294904060923,13.837652714340123,33.92126342202715,40.61212498115307,33.179450015746326,39.74325767076223,52.34424778746758,57.36880542436367,51.19412740390939,55.56350937024295,38.15869867557936,17.591998629903838,14.364660453645348,11.137322277386858,37.57545509078392,44.96007515011398,36.71192950208334,28.463783854052707,37.707577255724445,69.37835082736076,56.650553097183305,43.92275536700585
2020-03-19,53.06449301336325,11.947339542040666,30.533954382022472,47.11725663690807,,0.050044374322059104,12.934340020553217,14.080750410250202,12.786474586324035,13.800220770334194,33.0564429645131,40.42752688704931,32.69845080961471,39.56089522940105,51.009734513106736,57.39608773891083,50.452878173545514,55.39625684086998,41.009534967747825,17.186766147826553,14.096144039508143,11.005521931189731,40.39224328238427,43.92441779072276,36.02567898486658,28.126940179010404,40.529513589435524,67.78021738614888,55.59159292018277,43.40296845421666
2020-03-20,51.26552771516875,11.542306948342189,29.49880787968165,45.519911504424776,,-0.0339014884725547,12.596120975151127,14.073871211692387,12.560262288509152,13.755509605542274,32.19205262329119,40.213463637689195,32.116697549626885,39.36164597495116,49.67588495558605,57.390079335375106,49.555975142796285,55.200685646088886,39.610713891361314,16.923816156874082,13.848412192686382,10.77300822849868,39.04267695875485,43.252393445868194,35.39254782765684,27.53270220944549,39.17018802696891,66.74320976091286,54.61460176974607,42.48599377857929
2020-03-23,52.994727046120246,11.931631906851072,30.49381019639513,47.055309734354346,,0.03373025516403394,12.412397741830006,14.069539901894919,12.44596585548041,13.71939321546918,31.72250902277621,40.00375069756079,31.821627121766564,39.1860452664649,48.951327433462154,57.39435149614312,49.10130870489775,55.03939107357929,41.670272827062455,16.782970579165223,13.678461189526463,10.573951799887702,41.08048094995429,42.892432767631945,34.95820207566714,27.023971383702328,41.2112367521141,66.18775076456221,53.94435840691132,41.70096604926043
2020-03-24,62.086727562895504,13.978673367558162,35.72545782467229,55.12831858382518,,0.17156424843669216,12.345640292159736,14.087993027323078,12.724639948585455,13.724527475906585,31.551896233567412,39.8559857416841,32.531414522294874,39.117518782469006,48.6880530971573,57.488080024358176,50.19712868288455,55.04115201437623,51.11134821579019,16.71511480300605,13.642361677880555,10.56960855275506,50.45838451495961,42.7190129726632,34.865942134620795,27.01287129657839,50.59735781774128,65.92014490902096,53.80199115027632,41.68383739153169
2020-03-25,61.1997031222345,13.778962005587104,35.215053178136706,54.340707964558426,,-0.014286860903764409,12.340871902903462,14.104401204079979,12.9163348680403,13.725605387385407,31.53970960578183,39.70291763840212,33.01934882335702,39.04024223584856,48.66924778744446,57.573752058185164,50.950506734097985,55.02728183517191,50.256702097147944,16.589479729090844,13.580568962919026,10.571658196747208,49.62846076510328,42.39792595557391,34.7080177755501,27.018109595526287,49.762609047682794,65.42467225593137,53.55829646001589,41.69192066410041
2020-03-26,64.094990762819,14.430828867008607,36.8810368843633,56.91150442469207,,0.04730885107075955,12.570483870534897,14.128511966976868,13.191697413307264,13.739570208764084,32.12653157736423,39.57143712044559,33.72147392535816,38.99748569423499,49.57477876090734,57.68959666444954,52.034324496024176,55.06459317357825,53.01816838234955,16.614816028042465,13.593583860670444,10.572351693298423,52.381553782156445,42.462678228971306,34.7412801008427,27.019881972714096,52.51628871832743,65.5245921498734,53.60962389365071,41.69465563742803
2020-03-27,62.97126036186925,14.177823742626856,36.23442875046817,55.91371681398592,,-0.017532265588555362,12.63718522150577,14.149153915743343,13.370993109547188,13.748248496563347,32.29700099447565,39.42958316520405,34.178374802650886,38.94277169534851,49.83783185826549,57.79192327627221,52.7396685538354,55.08140750309128,51.81584078100845,16.4948283603459,13.544946290199661,10.595064220053423,51.211625286343185,42.15602435352384,34.616976497284654,27.077928641045467,51.340044028318985,65.05139142495648,53.417809734355785,41.78422804375509
2020-03-30,66.17551157167274,14.899252988551016,38.07819385042134,58.7588495572187,,0.05088434297471611,13.025332107409781,14.172280466247411,13.648858542093336,13.771040664721518,33.28899249735487,39.28648075552682,34.887432811336424,38.92565134198362,51.368584070638974,57.904865332707374,53.83406509990509,55.15422813782647,54.9528414354455,16.394596319157333,13.514540796317998,10.634485273478665,54.343016086220764,41.899860162115544,34.539268823548696,27.17867748498185,54.471431125360525,64.65610184677855,53.297898229928116,41.93969461307768
